Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,0.00043655420599999996,58.13272166588986,1.8983532803751177e-06,-3.9558560845244717,4.36554206e-06,-3.6058,1.2107e-06,5721923.575574741,46969.86377046929
