SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Nov 14 17:01:45 GMT 2022
User: sophysics
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G15921
Integration Time (usec): 10000 (USB2G15921)
Spectra Averaged: 10 (USB2G15921)
Boxcar Smoothing: 0 (USB2G15921)
Correct for Electrical Dark: No (USB2G15921)
Strobe/Lamp Enabled: No (USB2G15921)
Correct for Detector Non-linearity: No (USB2G15921)
Correct for Stray Light: No (USB2G15921)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339.16	0.00
339.53	126.80
339.91	128.30
340.28	129.00
340.66	130.40
341.03	131.40
341.41	130.20
341.78	131.90
342.16	131.80
342.54	132.10
342.91	133.80
343.29	133.80
343.66	134.90
344.04	133.40
344.41	134.70
344.79	133.40
345.16	134.10
345.54	134.10
345.91	133.60
346.29	132.60
346.66	132.10
347.04	133.20
347.41	132.50
347.79	133.20
348.16	134.10
348.54	133.50
348.91	133.40
349.29	133.50
349.66	133.80
350.04	134.10
350.41	133.80
350.79	134.00
351.16	133.50
351.54	133.90
351.91	133.80
352.29	133.90
352.66	133.10
353.04	133.70
353.41	134.00
353.78	134.90
354.16	135.10
354.53	133.00
354.91	132.80
355.28	134.10
355.66	134.10
356.03	134.20
356.40	133.60
356.78	134.70
357.15	134.20
357.53	133.70
357.90	134.50
358.28	135.20
358.65	135.40
359.02	133.60
359.40	134.10
359.77	133.50
360.15	134.90
360.52	134.60
360.89	136.10
361.27	135.40
361.64	133.80
362.01	134.50
362.39	134.90
362.76	136.30
363.14	134.70
363.51	134.30
363.88	136.30
364.26	135.20
364.63	135.00
365.00	135.30
365.38	135.50
365.75	135.10
366.12	134.10
366.50	134.60
366.87	133.60
367.24	133.90
367.62	135.10
367.99	134.90
368.36	135.60
368.74	134.60
369.11	135.90
369.48	135.60
369.86	135.00
370.23	135.60
370.60	134.50
370.97	136.50
371.35	136.30
371.72	136.50
372.09	135.30
372.47	135.50
372.84	135.00
373.21	135.50
373.58	136.20
373.96	135.40
374.33	136.30
374.70	135.00
375.07	136.00
375.45	136.90
375.82	135.30
376.19	135.50
376.56	135.40
376.94	134.90
377.31	136.20
377.68	137.80
378.05	137.20
378.43	136.00
378.80	136.00
379.17	135.70
379.54	135.40
379.92	135.10
380.29	134.90
380.66	135.70
381.03	134.70
381.40	136.10
381.78	135.90
382.15	135.30
382.52	137.30
382.89	137.00
383.26	135.70
383.63	135.80
384.01	136.90
384.38	136.80
384.75	135.80
385.12	136.20
385.49	135.60
385.86	135.20
386.24	135.00
386.61	135.80
386.98	137.60
387.35	136.60
387.72	137.70
388.09	136.50
388.46	135.10
388.84	136.30
389.21	137.50
389.58	136.10
389.95	136.60
390.32	137.20
390.69	136.60
391.06	136.20
391.43	136.10
391.81	136.20
392.18	136.10
392.55	136.80
392.92	136.40
393.29	135.90
393.66	137.60
394.03	136.20
394.40	137.00
394.77	137.50
395.14	137.00
395.51	136.60
395.88	136.20
396.25	138.00
396.63	137.40
397.00	138.30
397.37	136.80
397.74	135.80
398.11	136.80
398.48	137.50
398.85	137.30
399.22	137.30
399.59	137.00
399.96	135.70
400.33	136.30
400.70	137.60
401.07	137.30
401.44	136.20
401.81	137.40
402.18	137.70
402.55	138.30
402.92	136.30
403.29	136.60
403.66	137.10
404.03	136.90
404.40	138.50
404.77	135.70
405.14	136.90
405.51	136.60
405.88	137.30
406.25	137.50
406.62	135.70
406.99	137.40
407.36	137.20
407.73	137.00
408.10	137.90
408.47	137.10
408.84	136.10
409.20	135.80
409.57	136.80
409.94	136.90
410.31	137.00
410.68	136.90
411.05	137.40
411.42	136.20
411.79	137.80
412.16	137.80
412.53	137.20
412.90	137.90
413.27	137.20
413.63	136.80
414.00	137.10
414.37	137.50
414.74	138.10
415.11	137.00
415.48	136.60
415.85	137.90
416.22	136.70
416.59	137.40
416.95	137.30
417.32	137.20
417.69	137.30
418.06	136.40
418.43	137.30
418.80	136.90
419.17	137.10
419.53	137.70
419.90	136.60
420.27	137.60
420.64	136.90
421.01	136.70
421.38	137.50
421.74	138.20
422.11	138.30
422.48	137.50
422.85	137.80
423.22	137.40
423.58	136.90
423.95	137.40
424.32	137.60
424.69	138.00
425.06	138.20
425.42	136.50
425.79	137.90
426.16	137.50
426.53	136.80
426.89	137.00
427.26	137.40
427.63	138.00
428.00	136.60
428.36	138.10
428.73	136.90
429.10	137.40
429.47	137.40
429.83	137.20
430.20	137.00
430.57	137.50
430.94	138.60
431.30	137.80
431.67	136.60
432.04	136.60
432.41	137.90
432.77	136.60
433.14	137.00
433.51	137.30
433.87	137.20
434.24	138.70
434.61	136.90
434.97	136.90
435.34	137.40
435.71	137.60
436.08	137.10
436.44	137.00
436.81	137.50
437.18	137.70
437.54	137.10
437.91	137.60
438.28	138.10
438.64	137.00
439.01	137.70
439.38	138.10
439.74	138.30
440.11	137.30
440.47	137.50
440.84	137.10
441.21	138.10
441.57	137.00
441.94	137.70
442.31	137.60
442.67	137.70
443.04	136.50
443.40	136.20
443.77	137.80
444.14	137.00
444.50	138.00
444.87	137.00
445.23	136.90
445.60	136.90
445.97	138.10
446.33	137.50
446.70	137.70
447.06	137.00
447.43	137.80
447.79	136.10
448.16	137.90
448.53	138.30
448.89	137.20
449.26	136.40
449.62	137.80
449.99	138.30
450.35	138.10
450.72	136.60
451.08	136.10
451.45	136.80
451.81	138.20
452.18	137.80
452.54	137.90
452.91	137.50
453.27	137.40
453.64	136.20
454.00	137.50
454.37	138.50
454.73	137.30
455.10	138.50
455.46	137.50
455.83	137.90
456.19	138.90
456.56	137.40
456.92	137.40
457.29	138.80
457.65	137.10
458.02	136.90
458.38	137.40
458.75	137.80
459.11	137.30
459.48	137.70
459.84	138.50
460.20	137.90
460.57	137.20
460.93	137.70
461.30	137.30
461.66	137.60
462.03	137.20
462.39	137.10
462.75	138.10
463.12	138.60
463.48	137.90
463.85	138.00
464.21	138.50
464.57	138.50
464.94	137.20
465.30	138.00
465.67	136.70
466.03	137.20
466.39	137.10
466.76	136.80
467.12	136.80
467.49	137.50
467.85	137.10
468.21	138.50
468.58	137.00
468.94	137.70
469.30	136.80
469.67	138.00
470.03	137.90
470.39	136.90
470.76	137.20
471.12	137.20
471.48	137.00
471.85	136.80
472.21	136.00
472.57	137.70
472.94	138.20
473.30	137.90
473.66	136.30
474.03	136.30
474.39	136.80
474.75	135.70
