SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Nov 14 17:00:38 GMT 2022
User: sophysics
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G15921
Integration Time (usec): 10000 (USB2G15921)
Spectra Averaged: 10 (USB2G15921)
Boxcar Smoothing: 0 (USB2G15921)
Correct for Electrical Dark: No (USB2G15921)
Strobe/Lamp Enabled: No (USB2G15921)
Correct for Detector Non-linearity: No (USB2G15921)
Correct for Stray Light: No (USB2G15921)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339.16	0.00
339.53	126.20
339.91	127.50
340.28	126.60
340.66	128.60
341.03	130.00
341.41	130.20
341.78	130.30
342.16	130.80
342.54	133.20
342.91	132.60
343.29	132.60
343.66	133.20
344.04	134.40
344.41	132.80
344.79	133.40
345.16	132.90
345.54	133.80
345.91	133.30
346.29	132.00
346.66	133.60
347.04	132.30
347.41	132.00
347.79	132.90
348.16	133.30
348.54	135.80
348.91	137.80
349.29	136.20
349.66	136.70
350.04	136.80
350.41	136.00
350.79	137.50
351.16	138.00
351.54	137.80
351.91	139.00
352.29	138.50
352.66	136.50
353.04	137.60
353.41	139.00
353.78	138.20
354.16	140.30
354.53	139.30
354.91	139.50
355.28	141.80
355.66	140.80
356.03	138.70
356.40	139.80
356.78	140.90
357.15	139.60
357.53	140.30
357.90	140.80
358.28	141.60
358.65	141.50
359.02	142.00
359.40	140.90
359.77	143.30
360.15	143.30
360.52	143.30
360.89	144.40
361.27	144.30
361.64	142.60
362.01	143.40
362.39	143.30
362.76	144.40
363.14	144.10
363.51	145.70
363.88	145.30
364.26	147.50
364.63	146.40
365.00	146.30
365.38	146.80
365.75	147.60
366.12	146.60
366.50	147.60
366.87	149.10
367.24	149.70
367.62	151.50
367.99	149.90
368.36	151.10
368.74	151.50
369.11	150.80
369.48	150.80
369.86	152.60
370.23	153.60
370.60	155.40
370.97	154.00
371.35	153.90
371.72	155.10
372.09	155.10
372.47	157.60
372.84	158.10
373.21	159.30
373.58	158.40
373.96	157.50
374.33	159.80
374.70	160.90
375.07	158.70
375.45	160.10
375.82	159.10
376.19	161.20
376.56	163.20
376.94	166.10
377.31	165.70
377.68	167.30
378.05	168.60
378.43	166.00
378.80	164.30
379.17	168.60
379.54	169.40
379.92	170.40
380.29	170.60
380.66	173.30
381.03	173.90
381.40	174.80
381.78	176.30
382.15	177.40
382.52	176.40
382.89	179.60
383.26	180.50
383.63	179.80
384.01	183.60
384.38	183.80
384.75	186.90
385.12	188.50
385.49	189.10
385.86	190.90
386.24	192.70
386.61	193.50
386.98	195.60
387.35	196.80
387.72	197.60
388.09	200.10
388.46	200.70
388.84	202.40
389.21	204.80
389.58	204.00
389.95	207.60
390.32	212.00
390.69	212.80
391.06	211.40
391.43	214.50
391.81	216.70
392.18	218.50
392.55	221.10
392.92	220.00
393.29	225.30
393.66	225.70
394.03	225.90
394.40	227.50
394.77	229.30
395.14	231.10
395.51	234.50
395.88	236.80
396.25	238.70
396.63	240.40
397.00	242.40
397.37	245.50
397.74	251.20
398.11	248.60
398.48	252.20
398.85	256.10
399.22	257.20
399.59	257.60
399.96	264.50
400.33	266.30
400.70	267.50
401.07	269.30
401.44	273.60
401.81	277.10
402.18	278.80
402.55	276.60
402.92	282.50
403.29	287.20
403.66	286.70
404.03	291.20
404.40	294.10
404.77	297.10
405.14	304.30
405.51	304.60
405.88	305.30
406.25	310.90
406.62	315.90
406.99	316.10
407.36	323.90
407.73	319.50
408.10	323.70
408.47	329.20
408.84	330.70
409.20	335.90
409.57	336.70
409.94	344.40
410.31	341.00
410.68	347.00
411.05	346.50
411.42	355.00
411.79	358.60
412.16	361.30
412.53	365.80
412.90	368.30
413.27	361.60
413.63	378.40
414.00	377.30
414.37	381.20
414.74	378.60
415.11	388.20
415.48	385.70
415.85	393.80
416.22	394.20
416.59	397.70
416.95	395.90
417.32	407.40
417.69	404.30
418.06	414.10
418.43	416.10
418.80	409.50
419.17	427.10
419.53	413.40
419.90	425.20
420.27	436.60
420.64	430.80
421.01	437.70
421.38	433.80
421.74	439.90
422.11	448.40
422.48	463.80
422.85	454.70
423.22	449.00
423.58	472.10
423.95	459.40
424.32	474.30
424.69	479.50
425.06	475.30
425.42	484.00
425.79	491.00
426.16	498.80
426.53	503.00
426.89	491.60
427.26	508.20
427.63	505.30
428.00	509.50
428.36	515.80
