Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,1.1056667e-08,24.542973309142663,2.6009599016641352e-09,-0.17320618573492144,1.1056667e-10,-0.1069,1.0343e-09,66285226.836295396,66068400.22875951
