Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,5.171091839999998e-10,3.158238455988919,1.5683924872931496e-09,-0.10439569269888783,5.17109184e-12,-0.0034696,1.4904e-09,64142516.16757449,63307713.373705536
