Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,5.6452473e-10,3.4429630505647184,1.6424116013967265e-09,-0.0998317319693021,5.6452473e-12,-0.0033495,1.6854e-09,60078304.28243019,59816413.49271685
