Pixel 1,
V (V),J (A/cm^2)
-4.9959,-9.7255e-05
-4.8994,-5.5311e-05
-4.8018,-3.0012e-05
-4.7032,-1.4572e-05
-4.5984,-6.3025e-06
-4.5024,-2.169e-06
-4.404,-2.5595e-07
-4.3049,4.809e-07
-4.2053,8.179e-07
-4.1052,9.306e-07
-4.0054,9.4747e-07
-3.9051,1.0002e-06
-3.8052,1.0213e-06
-3.7053,1.0336e-06
-3.6052,1.018e-06
-3.5053,1.0647e-06
-3.405,1.0563e-06
-3.305,1.0583e-06
-3.2051,1.0993e-06
-3.1053,1.0951e-06
-3.0051,1.0945e-06
-2.9051,1.1334e-06
-2.805,1.1071e-06
-2.7049,1.1271e-06
-2.6051,1.1628e-06
-2.5048,1.1347e-06
-2.4049,1.1576e-06
-2.3051,1.185e-06
-2.2051,1.1706e-06
-2.1049,1.1819e-06
-2.0047,1.2011e-06
-1.9047,1.1728e-06
-1.8048,1.2074e-06
-1.7051,1.2183e-06
-1.6051,1.1952e-06
-1.5047,1.2345e-06
-1.4048,1.227e-06
-1.3048,1.2204e-06
-1.2049,1.2652e-06
-1.1047,1.2677e-06
-1.0048,1.2544e-06
-0.90474,1.2959e-06
-0.80474,1.2802e-06
-0.70474,1.2753e-06
-0.60438,1.3131e-06
-0.50448,1.296e-06
-0.40455,1.3032e-06
-0.30474,1.3375e-06
-0.2047,1.3121e-06
-0.10447,1.3397e-06
-0.0044666,1.3694e-06
0.095461,1.3726e-06
0.19542,1.3766e-06
0.29564,1.4031e-06
0.39543,1.4185e-06
0.49543,1.4178e-06
0.59538,1.4385e-06
0.69567,1.4173e-06
0.79573,1.463e-06
0.89574,1.4774e-06
0.99566,1.4626e-06
1.0954,1.5125e-06
1.1957,1.5182e-06
1.2956,1.5088e-06
1.3956,1.5641e-06
1.4956,1.5717e-06
1.5959,1.5686e-06
1.6957,1.6282e-06
1.7955,1.6332e-06
1.8954,1.6548e-06
1.9958,1.7167e-06
2.0958,1.7173e-06
2.1958,1.7378e-06
2.2958,1.8024e-06
2.3958,1.8425e-06
2.4957,1.8826e-06
2.5957,1.8944e-06
2.6955,1.9731e-06
2.7958,2.0497e-06
2.8958,2.0851e-06
2.9957,2.1541e-06
3.0955,2.2241e-06
3.1957,2.3076e-06
3.2956,2.3895e-06
3.3956,2.4687e-06
3.4954,2.5135e-06
3.5953,2.6322e-06
3.6957,2.749e-06
3.7953,2.7933e-06
3.8952,2.9287e-06
3.9951,3.0992e-06
4.0951,3.1978e-06
4.195,3.4658e-06
4.2949,3.5713e-06
4.3946,3.7221e-06
4.4945,3.9761e-06
4.5943,4.2135e-06
4.694,4.3889e-06
4.7935,4.9301e-06
4.8937,5.0141e-06
4.9934,5.2207e-06
