Pixel 1,
V (V),J (A/cm^2)
-4.9984,-7.014e-05
-4.901,-3.8821e-05
-4.8028,-1.999e-05
-4.7037,-9.3616e-06
-4.6012,-3.4687e-06
-4.5037,-9.6994e-07
-4.4046,2.221e-07
-4.3051,6.8098e-07
-4.2053,8.346e-07
-4.1053,9.0589e-07
-4.0055,9.4684e-07
-3.9051,9.6991e-07
-3.8052,9.918e-07
-3.7053,9.7e-07
-3.6052,1.0148e-06
-3.5053,1.0162e-06
-3.405,1.025e-06
-3.305,1.0171e-06
-3.2051,1.0628e-06
-3.1053,1.0661e-06
-3.0051,1.0499e-06
-2.905,1.0603e-06
-2.805,1.0672e-06
-2.7049,1.1012e-06
-2.6051,1.079e-06
-2.5048,1.1112e-06
-2.4049,1.1216e-06
-2.305,1.1264e-06
-2.2051,1.1076e-06
-2.1049,1.1476e-06
-2.0046,1.1373e-06
-1.9048,1.1518e-06
-1.8048,1.1695e-06
-1.7051,1.1415e-06
-1.6051,1.1478e-06
-1.5047,1.1614e-06
-1.4048,1.1975e-06
-1.3048,1.2041e-06
-1.2049,1.1936e-06
-1.1046,1.188e-06
-1.0047,1.2069e-06
-0.90468,1.206e-06
-0.80476,1.2298e-06
-0.70472,1.236e-06
-0.60431,1.2263e-06
-0.50448,1.2359e-06
-0.40453,1.2487e-06
-0.30474,1.2883e-06
-0.20469,1.2768e-06
-0.10444,1.2706e-06
-0.0044489,1.2922e-06
0.095417,1.2949e-06
0.19544,1.2973e-06
0.29573,1.3129e-06
0.39544,1.3296e-06
0.49546,1.3564e-06
0.59539,1.3779e-06
0.69566,1.3505e-06
0.79568,1.3699e-06
0.8957,1.4156e-06
0.99567,1.4122e-06
1.0954,1.4249e-06
1.1957,1.4552e-06
1.2956,1.4476e-06
1.3957,1.4581e-06
1.4956,1.4912e-06
1.5959,1.4923e-06
1.6958,1.5427e-06
1.7955,1.5667e-06
1.8954,1.5907e-06
1.9958,1.603e-06
2.0958,1.6098e-06
2.1958,1.6562e-06
2.2959,1.7003e-06
2.3959,1.7071e-06
2.4958,1.7737e-06
2.5958,1.7979e-06
2.6956,1.8275e-06
2.7959,1.8962e-06
2.8959,1.9364e-06
2.9958,2.017e-06
3.0956,2.0676e-06
3.1958,2.1439e-06
3.2958,2.1655e-06
3.3957,2.2707e-06
3.4955,2.3536e-06
3.5955,2.4435e-06
3.6959,2.5571e-06
3.7954,2.6336e-06
3.8953,2.7732e-06
3.9952,2.9128e-06
4.0952,3.0655e-06
4.1952,3.1833e-06
4.2951,3.4053e-06
4.3948,3.5638e-06
4.4946,3.814e-06
4.5944,3.9924e-06
4.6941,4.1422e-06
4.7938,4.4059e-06
4.8938,4.8497e-06
4.9936,4.9578e-06
