Pixel 1,
V (V),J (A/cm^2)
-5.0008,-4.5396e-05
-4.9024,-2.4334e-05
-4.8036,-1.1642e-05
-4.6998,-4.9145e-06
-4.6031,-1.6219e-06
-4.5046,-1.8318e-07
-4.405,4.6687e-07
-4.3052,7.0204e-07
-4.2054,7.7944e-07
-4.1053,8.2204e-07
-4.0054,8.5591e-07
-3.9051,8.5126e-07
-3.8052,8.9709e-07
-3.7053,9.0838e-07
-3.6053,8.9901e-07
-3.5053,9.2071e-07
-3.405,9.0442e-07
-3.305,9.4357e-07
-3.2051,9.2099e-07
-3.1053,9.5497e-07
-3.0051,9.3266e-07
-2.9051,9.5818e-07
-2.805,9.5274e-07
-2.7049,9.7193e-07
-2.605,9.8722e-07
-2.5048,9.9376e-07
-2.4048,9.7381e-07
-2.305,1.0156e-06
-2.205,1.0224e-06
-2.1049,1.0308e-06
-2.0047,1.0061e-06
-1.9047,1.0355e-06
-1.8048,1.027e-06
-1.705,1.0436e-06
-1.6051,1.051e-06
-1.5047,1.0399e-06
-1.4047,1.0637e-06
-1.3047,1.0712e-06
-1.2048,1.0652e-06
-1.1046,1.0931e-06
-1.0047,1.1124e-06
-0.90467,1.0959e-06
-0.80474,1.1027e-06
-0.70476,1.1338e-06
-0.60428,1.1172e-06
-0.50446,1.1212e-06
-0.40455,1.128e-06
-0.30473,1.1654e-06
-0.2047,1.1704e-06
-0.1044,1.1799e-06
-0.0043972,1.1685e-06
0.095452,1.1993e-06
0.19544,1.2204e-06
0.29569,1.2054e-06
0.39548,1.2291e-06
0.49552,1.222e-06
0.59542,1.23e-06
0.69568,1.2496e-06
0.79573,1.2891e-06
0.89575,1.2738e-06
0.99565,1.3063e-06
1.0955,1.2954e-06
1.1957,1.3201e-06
1.2956,1.3564e-06
1.3956,1.3796e-06
1.4956,1.3625e-06
1.5959,1.4187e-06
1.6957,1.4169e-06
1.7955,1.4249e-06
1.8954,1.4799e-06
1.9958,1.5068e-06
2.0958,1.5136e-06
2.1957,1.5374e-06
2.2959,1.5893e-06
2.3959,1.6298e-06
2.4958,1.6529e-06
2.5957,1.7041e-06
2.6955,1.7719e-06
2.7959,1.7887e-06
2.8959,1.849e-06
2.9958,1.894e-06
3.0956,1.9381e-06
3.1958,2.0022e-06
3.2958,2.0915e-06
3.3957,2.1763e-06
3.4955,2.258e-06
3.5954,2.3358e-06
3.6959,2.4737e-06
3.7953,2.6249e-06
3.8952,2.7268e-06
3.9951,2.8517e-06
4.0952,2.894e-06
4.1952,3.1333e-06
4.295,3.3212e-06
4.3947,3.4868e-06
4.4945,3.7169e-06
4.5944,3.8827e-06
4.694,4.1385e-06
4.7938,4.2587e-06
4.8938,4.6482e-06
4.9935,4.9102e-06
