Pixel 1,
V (V),J (A/cm^2)
-5.0032,-0.00015949
-4.9036,-9.2944e-05
-4.7998,-5.1189e-05
-4.702,-2.7037e-05
-4.6034,-1.2974e-05
-4.4992,-5.3667e-06
-4.4025,-1.8651e-06
-4.3043,-1.2204e-07
-4.205,6.1514e-07
-4.1052,8.6427e-07
-4.0054,9.5209e-07
-3.9051,9.7887e-07
-3.8052,1.0158e-06
-3.7053,1.0577e-06
-3.6053,1.077e-06
-3.5053,1.0579e-06
-3.405,1.1124e-06
-3.305,1.1157e-06
-3.2051,1.1056e-06
-3.1054,1.1532e-06
-3.0052,1.1643e-06
-2.9051,1.1507e-06
-2.8051,1.167e-06
-2.705,1.1768e-06
-2.6051,1.1902e-06
-2.5049,1.193e-06
-2.405,1.2159e-06
-2.3051,1.2166e-06
-2.2051,1.2029e-06
-2.105,1.2496e-06
-2.0047,1.2383e-06
-1.9048,1.2681e-06
-1.8049,1.2628e-06
-1.7052,1.275e-06
-1.6052,1.2745e-06
-1.5048,1.2866e-06
-1.4049,1.2974e-06
-1.3049,1.2825e-06
-1.205,1.3171e-06
-1.1047,1.2968e-06
-1.0048,1.3052e-06
-0.90477,1.3425e-06
-0.80482,1.3246e-06
-0.70485,1.3298e-06
-0.60443,1.3648e-06
-0.50454,1.3481e-06
-0.40465,1.3966e-06
-0.30482,1.405e-06
-0.2048,1.4154e-06
-0.10456,1.4221e-06
-0.0045059,1.3995e-06
0.095358,1.4132e-06
0.19538,1.4267e-06
0.29564,1.4486e-06
0.39541,1.4381e-06
0.49536,1.4902e-06
0.59533,1.4985e-06
0.6956,1.4747e-06
0.79563,1.5272e-06
0.89563,1.5413e-06
0.99559,1.5153e-06
1.0954,1.5708e-06
1.1956,1.5855e-06
1.2955,1.5644e-06
1.3956,1.5846e-06
1.4955,1.6333e-06
1.5958,1.6548e-06
1.6957,1.6588e-06
1.7953,1.7084e-06
1.8953,1.7324e-06
1.9957,1.729e-06
2.0957,1.7935e-06
2.1957,1.7851e-06
2.2957,1.844e-06
2.3957,1.9092e-06
2.4957,1.9343e-06
2.5956,2.0051e-06
2.6954,2.0513e-06
2.7957,2.0941e-06
2.8957,2.1692e-06
2.9957,2.225e-06
3.0954,2.3342e-06
3.1955,2.3918e-06
3.2956,2.4255e-06
3.3955,2.5646e-06
3.4953,2.6776e-06
3.5952,2.7364e-06
3.6956,2.8516e-06
3.7951,2.9871e-06
3.895,3.1351e-06
3.9949,3.2424e-06
4.0949,3.3865e-06
4.1948,3.4994e-06
4.2947,3.7334e-06
4.3944,3.9047e-06
4.494,4.6041e-06
4.5938,4.7506e-06
4.6934,4.5597e-06
4.7934,4.9465e-06
4.8933,5.2011e-06
4.9931,5.4542e-06
