Pixel 1,
V (V),J (A/cm^2)
-4.9996,-5.7696e-05
-4.9017,-3.0441e-05
-4.8032,-1.5329e-05
-4.7039,-6.8581e-06
-4.6022,-2.5211e-06
-4.5042,-4.9092e-07
-4.4048,3.7842e-07
-4.3052,7.443e-07
-4.2053,8.5308e-07
-4.1052,8.658e-07
-4.0054,8.9055e-07
-3.9051,9.4067e-07
-3.8051,9.3048e-07
-3.7052,9.5464e-07
-3.6052,9.4397e-07
-3.5053,9.7233e-07
-3.405,9.9218e-07
-3.305,1.0034e-06
-3.2051,9.9279e-07
-3.1053,9.9813e-07
-3.0051,1.0059e-06
-2.905,1.0364e-06
-2.805,1.0313e-06
-2.7049,1.0549e-06
-2.605,1.0652e-06
-2.5048,1.0728e-06
-2.4048,1.0739e-06
-2.305,1.0766e-06
-2.205,1.0923e-06
-2.1049,1.0819e-06
-2.0046,1.0928e-06
-1.9047,1.0861e-06
-1.8047,1.0996e-06
-1.705,1.1355e-06
-1.6051,1.1329e-06
-1.5047,1.1102e-06
-1.4047,1.1131e-06
-1.3048,1.1552e-06
-1.2049,1.1624e-06
-1.1046,1.1345e-06
-1.0047,1.1468e-06
-0.90467,1.1708e-06
-0.80469,1.167e-06
-0.70473,1.1943e-06
-0.60433,1.2103e-06
-0.50444,1.1834e-06
-0.40453,1.2246e-06
-0.30468,1.2266e-06
-0.20468,1.2332e-06
-0.10439,1.2249e-06
-0.0043996,1.2619e-06
0.095473,1.2603e-06
0.19545,1.2986e-06
0.29565,1.3167e-06
0.3955,1.2843e-06
0.4955,1.325e-06
0.59542,1.3288e-06
0.69574,1.3189e-06
0.79576,1.3255e-06
0.89576,1.3769e-06
0.99567,1.3629e-06
1.0955,1.4015e-06
1.1957,1.4117e-06
1.2956,1.4344e-06
1.3956,1.4633e-06
1.4956,1.4744e-06
1.5959,1.4808e-06
1.6957,1.5081e-06
1.7955,1.5078e-06
1.8955,1.5367e-06
1.9958,1.5702e-06
2.0958,1.5762e-06
2.1958,1.6229e-06
2.2959,1.652e-06
2.3958,1.6846e-06
2.4958,1.7394e-06
2.5957,1.7686e-06
2.6956,1.7969e-06
2.7959,1.898e-06
2.8959,1.9243e-06
2.9958,2.0002e-06
3.0956,2.055e-06
3.1958,2.1374e-06
3.2957,2.1739e-06
3.3957,2.2584e-06
3.4955,2.3421e-06
3.5954,2.4162e-06
3.6958,2.5556e-06
3.7953,2.6892e-06
3.8953,2.7555e-06
3.9952,2.8939e-06
4.0952,3.07e-06
4.1952,3.1292e-06
4.2951,3.3117e-06
4.3947,3.4743e-06
4.4946,3.7778e-06
4.5944,3.9898e-06
4.6941,4.1054e-06
4.7938,4.3753e-06
4.894,4.5057e-06
4.9937,4.8296e-06
