Pixel 1,
V (V),J (A/cm^2)
-5.0022,-2.962e-05
-4.9033,-1.4546e-05
-4.7982,-6.6035e-06
-4.702,-2.6607e-06
-4.6041,-6.6692e-07
-4.505,2.2681e-07
-4.405,5.7033e-07
-4.3053,6.7821e-07
-4.2053,7.1676e-07
-4.1052,7.4915e-07
-4.0053,7.7588e-07
-3.905,7.8944e-07
-3.8051,7.9061e-07
-3.7052,8.0793e-07
-3.6052,8.155e-07
-3.5052,7.9604e-07
-3.405,8.1517e-07
-3.3049,8.3145e-07
-3.205,8.362e-07
-3.1052,8.1867e-07
-3.0051,8.4393e-07
-2.9049,8.5557e-07
-2.805,8.4932e-07
-2.7049,8.7326e-07
-2.6049,8.5496e-07
-2.5047,8.9215e-07
-2.4048,8.9517e-07
-2.3049,8.7529e-07
-2.205,9.0221e-07
-2.1048,8.8883e-07
-2.0046,9.174e-07
-1.9046,9.1239e-07
-1.8046,9.0855e-07
-1.7049,9.1624e-07
-1.605,9.301e-07
-1.5046,9.3069e-07
-1.4047,9.6207e-07
-1.3047,9.4598e-07
-1.2048,9.6958e-07
-1.1046,9.8721e-07
-1.0046,9.9703e-07
-0.90458,9.7846e-07
-0.80465,1.0103e-06
-0.70468,9.9409e-07
-0.60424,1.0026e-06
-0.50438,1.0382e-06
-0.40446,1.0279e-06
-0.30461,1.0283e-06
-0.20458,1.0643e-06
-0.10436,1.0811e-06
-0.0043197,1.0829e-06
0.095539,1.0954e-06
0.19548,1.1124e-06
0.29576,1.0924e-06
0.39551,1.1006e-06
0.49556,1.1365e-06
0.59547,1.1223e-06
0.69572,1.1373e-06
0.7958,1.1621e-06
0.8958,1.1827e-06
0.9957,1.1921e-06
1.0955,1.188e-06
1.1958,1.2204e-06
1.2957,1.2165e-06
1.3957,1.2572e-06
1.4956,1.266e-06
1.596,1.2723e-06
1.6958,1.2975e-06
1.7955,1.3289e-06
1.8955,1.3479e-06
1.9959,1.3514e-06
2.0959,1.3975e-06
2.1959,1.4081e-06
2.296,1.418e-06
2.396,1.482e-06
2.4959,1.4724e-06
2.5959,1.5091e-06
2.6958,1.5898e-06
2.796,1.5999e-06
2.896,1.6469e-06
2.996,1.6847e-06
3.0958,1.7591e-06
3.196,1.8316e-06
3.2959,1.8679e-06
3.3959,1.937e-06
3.4957,1.9908e-06
3.5956,2.0988e-06
3.6961,2.1944e-06
3.7956,2.2642e-06
3.8955,2.4481e-06
3.9954,2.5067e-06
4.0955,2.6269e-06
4.1954,2.798e-06
4.2953,2.9796e-06
4.395,3.1074e-06
4.4949,3.2482e-06
4.5949,3.3378e-06
4.6944,3.7058e-06
4.7945,3.7051e-06
4.8944,3.9269e-06
4.9942,4.1963e-06
