Pixel 1,
V (V),J (A/cm^2)
-5.0031,-0.00017276
-4.9035,-0.00010179
-4.7994,-5.7025e-05
-4.7018,-3.0086e-05
-4.6033,-1.4964e-05
-4.4983,-6.5223e-06
-4.402,-2.3117e-06
-4.3041,-3.23e-07
-4.205,5.6143e-07
-4.1052,8.7798e-07
-4.0054,9.3795e-07
-3.9052,9.8489e-07
-3.8053,1.0407e-06
-3.7053,1.0282e-06
-3.6053,1.0615e-06
-3.5054,1.0873e-06
-3.4051,1.0897e-06
-3.3051,1.1053e-06
-3.2052,1.1167e-06
-3.1053,1.0909e-06
-3.0052,1.1439e-06
-2.9051,1.1491e-06
-2.8051,1.1372e-06
-2.705,1.1821e-06
-2.6051,1.1861e-06
-2.5049,1.1875e-06
-2.405,1.1985e-06
-2.3051,1.1943e-06
-2.2052,1.2364e-06
-2.105,1.2118e-06
-2.0048,1.2217e-06
-1.9048,1.2351e-06
-1.8049,1.2512e-06
-1.7052,1.2527e-06
-1.6052,1.2772e-06
-1.5049,1.2723e-06
-1.4049,1.3246e-06
-1.3049,1.3157e-06
-1.205,1.2969e-06
-1.1048,1.34e-06
-1.0048,1.3315e-06
-0.90481,1.3153e-06
-0.80489,1.3584e-06
-0.7049,1.3787e-06
-0.60445,1.3866e-06
-0.50463,1.4031e-06
-0.40467,1.4087e-06
-0.30481,1.3876e-06
-0.20482,1.4202e-06
-0.10461,1.4327e-06
-0.0045363,1.4267e-06
0.095354,1.4079e-06
0.19533,1.4449e-06
0.29556,1.4628e-06
0.39529,1.4844e-06
0.49534,1.5011e-06
0.59523,1.4877e-06
0.69552,1.5199e-06
0.79557,1.5333e-06
0.89563,1.5269e-06
0.99551,1.5508e-06
1.0954,1.5479e-06
1.1956,1.5582e-06
1.2955,1.6126e-06
1.3955,1.6265e-06
1.4954,1.6674e-06
1.5958,1.6909e-06
1.6956,1.6967e-06
1.7953,1.7542e-06
1.8952,1.787e-06
1.9955,1.9561e-06
2.0957,1.8166e-06
2.1954,1.8614e-06
2.2955,2.1037e-06
2.3956,1.9227e-06
2.4956,1.9793e-06
2.5955,2.0464e-06
2.6953,2.06e-06
2.7956,2.1137e-06
2.8957,2.1661e-06
2.9956,2.2445e-06
3.0954,2.3146e-06
3.1955,2.4031e-06
3.2955,2.4725e-06
3.3954,2.5129e-06
3.4952,2.6382e-06
3.5952,2.7187e-06
3.6956,2.8427e-06
3.7952,2.9479e-06
3.895,3.0979e-06
3.9949,3.1869e-06
4.095,3.3e-06
4.1949,3.4803e-06
4.2948,3.6362e-06
4.3944,3.8917e-06
4.4941,4.2769e-06
4.594,4.4221e-06
4.6935,4.7491e-06
4.7931,5.099e-06
4.8931,5.421e-06
4.9927,5.7957e-06
