Pixel 1,
V (V),J (A/cm^2)
-5.0003,-5.017e-05
-4.9022,-2.5996e-05
-4.8035,-1.2791e-05
-4.6991,-5.5614e-06
-4.6028,-1.8912e-06
-4.5045,-2.0989e-07
-4.4049,4.7417e-07
-4.3052,7.0285e-07
-4.2053,8.2107e-07
-4.1052,8.3831e-07
-4.0054,8.5847e-07
-3.9051,8.7932e-07
-3.8052,8.8777e-07
-3.7053,9.0644e-07
-3.6052,9.197e-07
-3.5053,9.5759e-07
-3.405,9.6745e-07
-3.305,9.4249e-07
-3.2051,9.6674e-07
-3.1053,9.7344e-07
-3.0051,9.8279e-07
-2.905,9.735e-07
-2.8051,1.0117e-06
-2.7049,1.0154e-06
-2.6051,9.9827e-07
-2.5048,9.9662e-07
-2.4049,1.0238e-06
-2.305,1.0451e-06
-2.205,1.0191e-06
-2.1049,1.0236e-06
-2.0046,1.0654e-06
-1.9048,1.0743e-06
-1.8048,1.0512e-06
-1.7051,1.0846e-06
-1.6051,1.0977e-06
-1.5047,1.0745e-06
-1.4048,1.0904e-06
-1.3047,1.1061e-06
-1.2048,1.09e-06
-1.1046,1.1217e-06
-1.0047,1.1128e-06
-0.90465,1.1122e-06
-0.80471,1.1564e-06
-0.70471,1.1366e-06
-0.60428,1.1367e-06
-0.50447,1.1787e-06
-0.4045,1.1895e-06
-0.30468,1.1668e-06
-0.20469,1.2045e-06
-0.10438,1.185e-06
-0.0043723,1.1984e-06
0.095478,1.2351e-06
0.19545,1.2365e-06
0.2957,1.2207e-06
0.39545,1.2672e-06
0.49552,1.2623e-06
0.59543,1.2911e-06
0.69567,1.2982e-06
0.79572,1.31e-06
0.89577,1.2909e-06
0.99571,1.3036e-06
1.0954,1.3453e-06
1.1957,1.3602e-06
1.2956,1.353e-06
1.3957,1.3615e-06
1.4956,1.4143e-06
1.596,1.4329e-06
1.6958,1.4242e-06
1.7955,1.4414e-06
1.8955,1.5004e-06
1.9959,1.4885e-06
2.0959,1.5137e-06
2.1958,1.5698e-06
2.2959,1.5634e-06
2.3959,1.6304e-06
2.4959,1.6591e-06
2.5959,1.6679e-06
2.6957,1.7302e-06
2.796,1.7596e-06
2.8959,1.8161e-06
2.9959,1.8812e-06
3.0957,1.9255e-06
3.1959,1.9838e-06
3.2959,2.0629e-06
3.3958,2.1519e-06
3.4956,2.2609e-06
3.5954,2.3566e-06
3.6959,2.4629e-06
3.7954,2.5618e-06
3.8952,2.7345e-06
3.9951,2.8892e-06
4.0951,3.1046e-06
4.1951,3.3119e-06
4.295,3.4283e-06
4.3947,3.5157e-06
4.4945,3.7781e-06
4.5943,4.0189e-06
4.6942,4.1001e-06
4.7939,4.4119e-06
4.8938,4.7109e-06
4.9935,4.9087e-06
