Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,0.00031534141160000003,53.18073834251839,1.290272368680685e-06,-4.5956320318318875,3.1534141160000005e-06,-4.0052,7.8733e-07,8478047.33978087,43458.44214787544
