Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,4.2366086e-10,3.105180924831542,1.4591892374584594e-09,-0.09350176652799523,4.236608600000001e-12,-0.0032452,1.3055e-09,64889302.1940654,65288693.70694507
