Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,0.00031992493499999986,53.37582270177023,1.3448828013374833e-06,-4.456758162766808,3.1992493499999995e-06,-3.905,8.1927e-07,6692446.045806003,34405.2965552173
