Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,0.00039190958100000003,64.42982553618556,1.4185943855923322e-06,-4.287860905070676,3.91909581e-06,-3.7053,1.0577e-06,19329366.589060076,48290.333017554025
