Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,0.0003820670952,65.32908472239875,1.3134196674448108e-06,-4.452762665546779,3.820670951999999e-06,-4.0054,9.5388e-07,9427948.088215508,34937.249190835944
