Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,1.5506067199999997e-09,8.284825522531051,1.6893537577273134e-09,-0.11078926800249367,1.5506067199999998e-11,-0.10336,1.5002e-10,65431518.88106169,65151971.57710791
