Pixel 1,
V (V),J (A/cm^2)
-4.9932,-1.1768e-05
-4.8989,-5.8058e-06
-4.8021,-2.5178e-06
-4.7038,-8.6038e-07
-4.6047,-1.3316e-08
-4.5051,2.9826e-07
-4.4049,4.3538e-07
-4.305,4.8294e-07
-4.2051,4.9487e-07
-4.105,5.2458e-07
-4.0051,5.3023e-07
-3.9048,5.2521e-07
-3.8049,5.3755e-07
-3.705,5.5698e-07
-3.605,5.5955e-07
-3.505,5.557e-07
-3.4047,5.8105e-07
-3.3047,5.8608e-07
-3.2048,5.8049e-07
-3.105,6.0319e-07
-3.0048,5.9425e-07
-2.9047,6.0534e-07
-2.8047,5.9926e-07
-2.7046,6.0868e-07
-2.6047,6.3237e-07
-2.5045,6.2654e-07
-2.4046,6.4328e-07
-2.3047,6.5634e-07
-2.2047,6.5136e-07
-2.1046,6.6816e-07
-2.0044,6.823e-07
-1.9044,6.7091e-07
-1.8045,6.97e-07
-1.7048,6.9354e-07
-1.6048,7.056e-07
-1.5044,7.045e-07
-1.4045,7.1617e-07
-1.3045,7.3347e-07
-1.2045,7.3905e-07
-1.1043,7.3502e-07
-1.0044,7.6714e-07
-0.90441,7.6146e-07
-0.80444,7.6437e-07
-0.70448,7.7035e-07
-0.60403,7.965e-07
-0.50418,8.1656e-07
-0.40429,8.1113e-07
-0.30443,8.2636e-07
-0.20444,8.4243e-07
-0.10415,8.443e-07
-0.0041334,8.5606e-07
0.095746,8.7356e-07
0.19572,8.8328e-07
0.29597,8.7957e-07
0.3957,8.7858e-07
0.49578,8.9122e-07
0.59571,9.0845e-07
0.69598,9.2723e-07
0.79604,9.5549e-07
0.89605,9.5237e-07
0.99595,9.8331e-07
1.0957,1.0101e-06
1.196,1.0175e-06
1.2959,1.0247e-06
1.396,1.0336e-06
1.4958,1.0366e-06
1.5962,1.0955e-06
1.696,1.1016e-06
1.7957,1.1125e-06
1.8957,1.1316e-06
1.9961,1.168e-06
2.096,1.2046e-06
2.196,1.2222e-06
2.2961,1.2603e-06
2.3962,1.2865e-06
2.496,1.3105e-06
2.5959,1.3525e-06
2.6958,1.4139e-06
2.7961,1.4186e-06
2.8962,1.4736e-06
2.9961,1.5363e-06
3.0959,1.5767e-06
3.1961,1.6327e-06
3.296,1.7183e-06
3.396,1.7804e-06
3.4958,1.8669e-06
3.5957,1.9631e-06
3.6962,2.0706e-06
3.7958,2.1126e-06
3.8956,2.1839e-06
3.9955,2.3764e-06
4.0956,2.4916e-06
4.1955,2.6035e-06
4.2954,2.8477e-06
4.3951,2.9998e-06
4.495,3.171e-06
4.5949,3.3055e-06
4.6948,3.345e-06
4.7947,3.3772e-06
4.8948,3.4836e-06
4.9949,3.4887e-06
