Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,0.00048712264399999996,65.81740072659953,1.7782122368910769e-06,-4.162114243196116,4.87122644e-06,-3.7052,1.3147e-06,18797383.880166475,50937.507904779195
