Pixel 1,
V (V),J (A/cm^2)
-4.9989,-0.00064403
-4.9008,-0.00042833
-4.8024,-0.00026949
-4.7034,-0.00016516
-4.6042,-9.4707e-05
-4.5005,-5.1748e-05
-4.4023,-2.8124e-05
-4.3035,-1.477e-05
-4.198,-6.8133e-06
-4.1019,-2.8254e-06
-4.0042,-6.9779e-07
-3.905,4.2095e-07
-3.8056,9.8956e-07
-3.7058,1.1158e-06
-3.6059,1.1827e-06
-3.506,1.2489e-06
-3.4056,1.2306e-06
-3.3056,1.2537e-06
-3.2057,1.2949e-06
-3.106,1.3189e-06
-3.0057,1.2925e-06
-2.9057,1.3306e-06
-2.8057,1.3746e-06
-2.7056,1.3365e-06
-2.6057,1.3887e-06
-2.5054,1.4249e-06
-2.4055,1.3875e-06
-2.3057,1.4393e-06
-2.2057,1.466e-06
-2.1056,1.447e-06
-2.0054,1.5032e-06
-1.9054,1.5297e-06
-1.8055,1.5133e-06
-1.7058,1.5883e-06
-1.6058,1.5952e-06
-1.5055,1.5872e-06
-1.4055,1.6457e-06
-1.3055,1.6537e-06
-1.2056,1.6499e-06
-1.1054,1.695e-06
-1.0055,1.6921e-06
-0.9054,1.6762e-06
-0.80549,1.695e-06
-0.70551,1.747e-06
-0.60498,1.7384e-06
-0.50523,1.7476e-06
-0.40532,1.8046e-06
-0.30542,1.8045e-06
-0.20544,1.7951e-06
-0.10519,1.8776e-06
-0.0051051,1.7975e-06
0.094701,1.8454e-06
0.19468,1.8865e-06
0.29499,1.8906e-06
0.39471,1.9171e-06
0.49477,1.9452e-06
0.59466,1.9213e-06
0.69493,1.9543e-06
0.79502,2.0037e-06
0.89506,1.9852e-06
0.99493,1.9942e-06
1.0947,2.0629e-06
1.195,2.0248e-06
1.2948,2.0898e-06
1.395,2.097e-06
1.4949,2.1245e-06
1.5952,2.1206e-06
1.695,2.1904e-06
1.7947,2.25e-06
1.8947,2.2366e-06
1.995,2.2298e-06
2.095,2.4256e-06
2.195,2.4228e-06
2.2952,2.3329e-06
2.395,2.5069e-06
2.495,2.4558e-06
2.5949,2.6166e-06
2.6948,2.6443e-06
2.795,2.9017e-06
2.8951,2.6515e-06
2.995,2.8277e-06
3.0947,2.9583e-06
3.1948,3.0278e-06
3.2946,3.7697e-06
3.3945,3.6158e-06
3.4941,3.7657e-06
3.5943,3.592e-06
3.6941,4.4091e-06
3.7937,4.4183e-06
3.8938,4.5404e-06
3.9938,4.1007e-06
4.0941,4.4613e-06
4.194,4.3181e-06
4.2941,4.4884e-06
4.3939,4.4603e-06
4.494,4.5652e-06
4.5939,4.5988e-06
4.6938,4.5061e-06
4.7938,4.6021e-06
4.894,4.6884e-06
4.9939,4.7053e-06
