Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,0.00043981621200000007,57.27511029120154,1.8964096305346906e-06,-4.049236542456692,4.39816212e-06,-3.7059,1.1868e-06,6063696.18865566,43694.89538017614
