Pixel 1,
V (V),J (A/cm^2)
-4.9983,-0.00069796
-4.9002,-0.00047414
-4.802,-0.0003036
-4.703,-0.0001847
-4.6039,-0.00010964
-4.4996,-5.9304e-05
-4.4017,-3.3159e-05
-4.3033,-1.7447e-05
-4.204,-8.5559e-06
-4.1011,-3.4976e-06
-4.0037,-1.0188e-06
-3.9047,2.5333e-07
-3.8054,8.8635e-07
-3.7058,1.1503e-06
-3.6058,1.2444e-06
-3.5058,1.2206e-06
-3.4056,1.2831e-06
-3.3056,1.3101e-06
-3.2056,1.2888e-06
-3.106,1.3535e-06
-3.0057,1.3747e-06
-2.9056,1.3796e-06
-2.8056,1.3479e-06
-2.7055,1.4011e-06
-2.6056,1.4315e-06
-2.5054,1.4094e-06
-2.4055,1.4753e-06
-2.3057,1.5227e-06
-2.2057,1.5458e-06
-2.1056,1.5806e-06
-2.0053,1.5802e-06
-1.9055,1.6366e-06
-1.8055,1.6537e-06
-1.7057,1.6306e-06
-1.6059,1.6936e-06
-1.5055,1.7014e-06
-1.4055,1.7268e-06
-1.3055,1.7124e-06
-1.2056,1.7822e-06
-1.1053,1.7773e-06
-1.0055,1.8195e-06
-0.90538,1.7342e-06
-0.80551,1.7953e-06
-0.70548,1.7967e-06
-0.60506,1.7969e-06
-0.5052,1.8246e-06
-0.40532,1.8771e-06
-0.30542,1.8556e-06
-0.2055,1.897e-06
-0.10516,1.9434e-06
-0.0051385,1.9121e-06
0.094707,1.9023e-06
0.19468,1.9523e-06
0.29502,1.9063e-06
0.39475,1.9293e-06
0.49478,1.9879e-06
0.5947,1.967e-06
0.69492,1.9618e-06
0.79502,2.027e-06
0.89503,2.0169e-06
0.99491,2.0713e-06
1.0948,2.1163e-06
1.1951,2.0819e-06
1.2949,2.1086e-06
1.395,2.1676e-06
1.495,2.148e-06
1.5952,2.1597e-06
1.695,2.2217e-06
1.7948,2.2169e-06
1.8947,2.2771e-06
1.9951,2.3188e-06
2.0951,2.4237e-06
2.1951,2.416e-06
2.295,2.4986e-06
2.395,2.5766e-06
2.4949,2.7012e-06
2.5949,2.7348e-06
2.6948,2.7125e-06
2.7942,3.3916e-06
2.8949,3.2363e-06
2.995,2.8438e-06
3.0948,3.0378e-06
3.1949,3.8752e-06
3.2943,3.7636e-06
3.3943,3.9847e-06
3.4936,4.3811e-06
3.5936,4.1893e-06
3.6942,4.3291e-06
3.7938,4.4397e-06
3.8938,4.4475e-06
3.994,4.6968e-06
4.0938,4.5544e-06
4.1939,4.5603e-06
4.2941,4.5851e-06
4.3939,4.5585e-06
4.4939,4.6724e-06
4.5941,4.6382e-06
4.6938,4.6515e-06
4.7938,4.7081e-06
4.8941,4.7338e-06
4.994,4.7502e-06
