Pixel 1,
V (V),J (A/cm^2)
-5.0017,-0.00035789
-4.9028,-0.00021945
-4.8037,-0.00013085
-4.6986,-7.103e-05
-4.6016,-3.9213e-05
-4.5032,-2.0639e-05
-4.4038,-1.0733e-05
-4.3002,-4.5801e-06
-4.2032,-1.6292e-06
-4.1047,1.3157e-08
-4.0056,7.5804e-07
-3.9056,1.0144e-06
-3.8057,1.1139e-06
-3.7059,1.2001e-06
-3.6058,1.1958e-06
-3.5059,1.2051e-06
-3.4056,1.2158e-06
-3.3056,1.2874e-06
-3.2057,1.2904e-06
-3.106,1.3139e-06
-3.0057,1.3251e-06
-2.9057,1.334e-06
-2.8056,1.3173e-06
-2.7056,1.4003e-06
-2.6057,1.3837e-06
-2.5055,1.4589e-06
-2.4056,1.4779e-06
-2.3057,1.5067e-06
-2.2059,1.6466e-06
-2.1057,1.6105e-06
-2.0054,1.66e-06
-1.9055,1.653e-06
-1.8056,1.6475e-06
-1.7059,1.6741e-06
-1.6059,1.6953e-06
-1.5056,1.7406e-06
-1.4056,1.7824e-06
-1.3056,1.7707e-06
-1.2057,1.7821e-06
-1.1054,1.7828e-06
-1.0056,1.7578e-06
-0.90549,1.8149e-06
-0.80557,1.8098e-06
-0.70559,1.8479e-06
-0.60515,1.8766e-06
-0.50528,1.8574e-06
-0.40531,1.8598e-06
-0.30553,1.9105e-06
-0.2055,1.8827e-06
-0.10522,1.8785e-06
-0.0051869,1.8908e-06
0.094711,1.9092e-06
0.19471,1.9143e-06
0.2949,1.9591e-06
0.39465,2.0381e-06
0.49467,2.0615e-06
0.59461,2.0795e-06
0.69489,2.0722e-06
0.79493,2.1062e-06
0.89497,2.113e-06
0.99487,2.1057e-06
1.0946,2.1079e-06
1.1947,2.3288e-06
1.2946,2.3756e-06
1.3948,2.3526e-06
1.4946,2.4501e-06
1.5951,2.4711e-06
1.695,2.3036e-06
1.7946,2.4205e-06
1.8946,2.4161e-06
1.9949,2.4748e-06
2.0949,2.542e-06
2.1948,2.5608e-06
2.295,2.651e-06
2.3946,3.0383e-06
2.495,2.7814e-06
2.5946,2.9704e-06
2.694,2.9111e-06
2.7947,3.2344e-06
2.8944,3.4994e-06
2.9943,3.5887e-06
3.094,3.9526e-06
3.1939,3.8057e-06
3.2939,4.0836e-06
3.3939,4.1653e-06
3.4936,4.3832e-06
3.5937,4.2945e-06
3.6942,4.316e-06
3.7938,4.3132e-06
3.8938,4.4348e-06
3.9939,4.3663e-06
4.094,4.387e-06
4.1945,4.8074e-06
4.294,4.2399e-06
4.3939,4.4897e-06
4.494,4.5377e-06
4.5939,4.6923e-06
4.694,4.2328e-06
4.794,4.5851e-06
4.8942,4.536e-06
4.9941,4.5786e-06
