Pixel 1,
V (V),J (A/cm^2)
-4.9982,-0.00069251
-4.9002,-0.00046758
-4.802,-0.00030101
-4.7031,-0.00018089
-4.6039,-0.00010674
-4.4997,-5.7614e-05
-4.4017,-3.2474e-05
-4.3032,-1.7286e-05
-4.204,-8.42e-06
-4.101,-3.6937e-06
-4.0038,-1.0095e-06
-3.9047,2.5268e-07
-3.8054,8.8888e-07
-3.7057,1.1534e-06
-3.6058,1.2366e-06
-3.5058,1.2217e-06
-3.4055,1.2503e-06
-3.3055,1.3153e-06
-3.2056,1.2821e-06
-3.1059,1.2977e-06
-3.0057,1.3232e-06
-2.9056,1.3659e-06
-2.8055,1.3657e-06
-2.7054,1.3658e-06
-2.6056,1.3728e-06
-2.5054,1.4353e-06
-2.4054,1.4502e-06
-2.3056,1.4603e-06
-2.2057,1.545e-06
-2.1055,1.5176e-06
-2.0054,1.5836e-06
-1.9054,1.6203e-06
-1.8054,1.6057e-06
-1.7057,1.6544e-06
-1.6058,1.6412e-06
-1.5054,1.6667e-06
-1.4055,1.7491e-06
-1.3056,1.7175e-06
-1.2057,1.8326e-06
-1.1054,1.8432e-06
-1.0054,1.7046e-06
-0.90541,1.8003e-06
-0.80539,1.7988e-06
-0.70543,1.7624e-06
-0.60503,1.8647e-06
-0.50513,1.7834e-06
-0.40525,1.8923e-06
-0.30543,1.8784e-06
-0.20535,1.8928e-06
-0.10517,1.8953e-06
-0.0051372,1.9367e-06
0.094743,1.9358e-06
0.19469,1.9912e-06
0.29498,1.9907e-06
0.39476,1.9813e-06
0.49477,2.0108e-06
0.59465,2.0396e-06
0.69498,2.0056e-06
0.79501,2.0478e-06
0.8951,2.0793e-06
0.99499,2.029e-06
1.0948,2.1393e-06
1.1949,2.247e-06
1.295,2.12e-06
1.395,2.1472e-06
1.495,2.1348e-06
1.5952,2.205e-06
1.6951,2.2431e-06
1.7946,2.3175e-06
1.8947,2.3404e-06
1.995,2.3787e-06
2.0952,2.2788e-06
2.1953,2.2902e-06
2.2952,2.3624e-06
2.3952,2.517e-06
2.4952,2.5425e-06
2.5951,2.5469e-06
2.695,2.5423e-06
2.7952,2.6251e-06
2.895,2.9364e-06
2.9951,2.9693e-06
3.0948,3.0615e-06
3.195,3.2652e-06
3.2948,3.4218e-06
3.3946,3.5613e-06
3.4947,3.1242e-06
3.5938,4.0991e-06
3.6945,3.8899e-06
3.7939,4.2959e-06
3.8938,4.4028e-06
3.994,4.3256e-06
4.0941,4.4025e-06
4.1943,4.3213e-06
4.2945,4.3306e-06
4.3943,4.5425e-06
4.4941,4.3647e-06
4.5944,4.4195e-06
4.6938,4.7005e-06
4.794,5.0593e-06
4.8944,4.6147e-06
4.9941,4.7229e-06
