Pixel 1,
V (V),J (A/cm^2)
-5.0011,-0.00041786
-4.9024,-0.00026528
-4.8035,-0.00015727
-4.7041,-9.2019e-05
-4.6007,-4.9407e-05
-4.5027,-2.7198e-05
-4.4036,-1.397e-05
-4.2985,-6.5697e-06
-4.2023,-2.6954e-06
-4.1042,-6.0807e-07
-4.0053,3.6924e-07
-3.9054,8.2636e-07
-3.8056,1.0314e-06
-3.7058,1.0737e-06
-3.6058,1.1452e-06
-3.5059,1.193e-06
-3.4057,1.27e-06
-3.3056,1.2572e-06
-3.2057,1.2812e-06
-3.106,1.3613e-06
-3.0059,1.4646e-06
-2.9059,1.5163e-06
-2.8058,1.5225e-06
-2.7058,1.5513e-06
-2.6059,1.6056e-06
-2.5056,1.5882e-06
-2.4058,1.6057e-06
-2.3059,1.6578e-06
-2.2059,1.6685e-06
-2.1058,1.6625e-06
-2.0056,1.7141e-06
-1.9056,1.7164e-06
-1.8057,1.7455e-06
-1.7059,1.7744e-06
-1.606,1.708e-06
-1.5056,1.7695e-06
-1.4056,1.7541e-06
-1.3057,1.7986e-06
-1.2058,1.8546e-06
-1.1055,1.7951e-06
-1.0057,1.858e-06
-0.90556,1.8992e-06
-0.8056,1.8552e-06
-0.70565,1.8982e-06
-0.6052,1.9448e-06
-0.50534,1.9166e-06
-0.40533,1.8302e-06
-0.30549,1.8692e-06
-0.20546,1.891e-06
-0.10532,1.967e-06
-0.0052376,1.9834e-06
0.094605,1.9691e-06
0.19469,1.9195e-06
0.29478,2.0938e-06
0.39474,1.8975e-06
0.49463,2.0874e-06
0.59452,2.1353e-06
0.69481,2.1151e-06
0.79484,2.0932e-06
0.8949,2.1683e-06
0.99478,2.1591e-06
1.0945,2.2326e-06
1.1948,2.2504e-06
1.2948,2.2541e-06
1.3946,2.413e-06
1.4946,2.3723e-06
1.595,2.4151e-06
1.6948,2.383e-06
1.7945,2.4487e-06
1.8947,2.2519e-06
1.9951,2.3036e-06
2.0951,2.3279e-06
2.1951,2.3264e-06
2.2952,2.3283e-06
2.3951,2.4668e-06
2.495,2.5465e-06
2.595,2.5212e-06
2.6948,2.6793e-06
2.7952,2.6254e-06
2.8952,2.9528e-06
2.994,3.9699e-06
3.0938,4.0165e-06
3.1939,4.1271e-06
3.294,4.0069e-06
3.3938,4.2003e-06
3.4937,4.2224e-06
3.5938,4.1992e-06
3.6944,4.1878e-06
3.7938,4.3385e-06
3.8939,4.299e-06
3.9939,4.3562e-06
4.0941,4.2921e-06
4.1941,4.3543e-06
4.2943,4.3316e-06
4.394,4.3755e-06
4.4944,4.7948e-06
4.5941,4.5278e-06
4.6939,4.4365e-06
4.7939,4.5841e-06
4.8942,4.4714e-06
4.9941,4.6e-06
