Pixel 1,
V (V),J (A/cm^2)
-5.0005,-0.00048011
-4.902,-0.00030846
-4.8032,-0.00019063
-4.7039,-0.00011005
-4.5997,-5.9546e-05
-4.5022,-3.3267e-05
-4.4033,-1.7821e-05
-4.3042,-8.6955e-06
-4.2011,-3.7942e-06
-4.1036,-1.239e-06
-4.0052,2.1492e-07
-3.9054,8.1486e-07
-3.8058,1.0575e-06
-3.7059,1.1868e-06
-3.6059,1.186e-06
-3.5059,1.218e-06
-3.4056,1.2155e-06
-3.3056,1.2906e-06
-3.2057,1.2517e-06
-3.106,1.3316e-06
-3.0058,1.4042e-06
-2.9058,1.4402e-06
-2.8059,1.5257e-06
-2.7058,1.5777e-06
-2.6059,1.5565e-06
-2.5057,1.614e-06
-2.4056,1.5054e-06
-2.3058,1.5009e-06
-2.2058,1.5783e-06
-2.1057,1.5846e-06
-2.0054,1.6056e-06
-1.9055,1.5891e-06
-1.8055,1.5866e-06
-1.7058,1.6467e-06
-1.6059,1.6344e-06
-1.5056,1.6894e-06
-1.4056,1.7294e-06
-1.3056,1.6866e-06
-1.2056,1.688e-06
-1.1054,1.7575e-06
-1.0055,1.7336e-06
-0.90549,1.752e-06
-0.80553,1.7914e-06
-0.7055,1.7601e-06
-0.60515,1.8057e-06
-0.50523,1.8346e-06
-0.4053,1.814e-06
-0.30552,1.8633e-06
-0.2055,1.895e-06
-0.1052,1.8464e-06
-0.0051964,1.9032e-06
0.094654,1.9094e-06
0.1947,1.8924e-06
0.29488,1.9665e-06
0.39466,1.9696e-06
0.4947,1.9744e-06
0.59451,1.9866e-06
0.69493,2.0304e-06
0.79493,2.0397e-06
0.89498,2.0269e-06
0.99483,2.157e-06
1.0946,2.143e-06
1.1948,2.2108e-06
1.2948,2.2786e-06
1.3948,2.3191e-06
1.4946,2.221e-06
1.5949,2.4215e-06
1.6947,2.4486e-06
1.7945,2.4293e-06
1.8944,2.5449e-06
1.9947,2.4754e-06
2.0949,2.5068e-06
2.1946,2.7935e-06
2.2947,2.9304e-06
2.3946,2.9937e-06
2.4945,3.1e-06
2.5946,2.9586e-06
2.6943,3.1833e-06
2.7943,3.3879e-06
2.895,2.983e-06
2.9944,3.4625e-06
3.094,3.5881e-06
3.194,3.7801e-06
3.2942,3.7334e-06
3.3939,4.1616e-06
3.4937,4.1833e-06
3.5938,4.2026e-06
3.6943,4.2066e-06
3.7939,4.3744e-06
3.8939,4.2675e-06
3.994,4.1606e-06
4.094,4.3946e-06
4.1941,4.3399e-06
4.2942,4.3627e-06
4.3939,4.4464e-06
4.4942,4.3982e-06
4.5941,4.411e-06
4.694,4.3049e-06
4.794,4.4757e-06
4.8942,4.4942e-06
4.9942,4.5458e-06
