Pixel 1,
V (V),J (A/cm^2)
-5.0001,-0.00051386
-4.9016,-0.0003347
-4.803,-0.0002049
-4.7038,-0.00011972
-4.5991,-6.6536e-05
-4.5017,-3.7104e-05
-4.403,-1.9456e-05
-4.304,-9.9787e-06
-4.2007,-4.2524e-06
-4.1034,-1.403e-06
-4.005,1.2761e-07
-3.9054,8.374e-07
-3.8057,1.0528e-06
-3.7059,1.1703e-06
-3.6059,1.219e-06
-3.5059,1.189e-06
-3.4056,1.2483e-06
-3.3056,1.2621e-06
-3.2057,1.2394e-06
-3.1059,1.3016e-06
-3.0057,1.3028e-06
-2.9056,1.3046e-06
-2.8057,1.3771e-06
-2.7055,1.3806e-06
-2.6057,1.3803e-06
-2.5055,1.4384e-06
-2.4055,1.4293e-06
-2.3057,1.4515e-06
-2.2058,1.5388e-06
-2.1056,1.549e-06
-2.0055,1.6543e-06
-1.9056,1.6717e-06
-1.8056,1.7077e-06
-1.7059,1.6913e-06
-1.6059,1.7081e-06
-1.5054,1.6815e-06
-1.4055,1.7078e-06
-1.3055,1.8487e-06
-1.2057,1.8408e-06
-1.1053,1.8428e-06
-1.0055,1.7613e-06
-0.90551,1.8421e-06
-0.80556,1.7788e-06
-0.70557,1.8455e-06
-0.60509,1.8943e-06
-0.50525,1.8106e-06
-0.4053,1.8575e-06
-0.30541,1.8306e-06
-0.2055,1.8551e-06
-0.1052,1.897e-06
-0.0051469,1.8666e-06
0.094551,2.0637e-06
0.19458,1.9883e-06
0.2948,2.0529e-06
0.39451,2.1279e-06
0.49468,2.1427e-06
0.59463,2.0039e-06
0.69487,2.2885e-06
0.79484,2.1763e-06
0.89477,2.2235e-06
0.99467,2.3278e-06
1.0945,2.3396e-06
1.1949,2.1603e-06
1.2948,2.2638e-06
1.3949,2.1756e-06
1.4948,2.2659e-06
1.5951,2.3447e-06
1.695,2.2714e-06
1.7946,2.3151e-06
1.8947,2.397e-06
1.995,2.3704e-06
2.095,2.3708e-06
2.195,2.4356e-06
2.2951,2.4648e-06
2.3948,2.7215e-06
2.4948,2.7784e-06
2.5947,2.8364e-06
2.6946,2.7527e-06
2.7947,3.153e-06
2.8947,3.0472e-06
2.9942,3.5143e-06
3.0943,3.2862e-06
3.1944,3.5117e-06
3.2943,3.6616e-06
3.3942,3.8107e-06
3.494,3.9839e-06
3.5938,4.1442e-06
3.6944,4.1678e-06
3.7939,4.2197e-06
3.8938,4.4208e-06
3.994,4.3246e-06
4.0942,4.2404e-06
4.194,4.5331e-06
4.2941,4.4751e-06
4.3938,4.4643e-06
4.4939,4.5792e-06
4.5941,4.5209e-06
4.6937,4.5843e-06
4.7942,4.4704e-06
4.8941,4.5662e-06
4.9941,4.6062e-06
