Pixel 1,
V (V),J (A/cm^2)
-4.9987,-0.00066069
-4.9006,-0.00044274
-4.8022,-0.00028272
-4.7032,-0.0001691
-4.6041,-9.9987e-05
-4.5001,-5.4604e-05
-4.402,-2.9933e-05
-4.3034,-1.5512e-05
-4.2041,-7.616e-06
-4.1016,-3.1091e-06
-4.004,-7.8353e-07
-3.9049,3.9781e-07
-3.8055,9.3306e-07
-3.7058,1.1026e-06
-3.6059,1.2221e-06
-3.5058,1.2272e-06
-3.4056,1.2245e-06
-3.3056,1.3033e-06
-3.2056,1.2912e-06
-3.1059,1.3083e-06
-3.0057,1.3722e-06
-2.9057,1.3623e-06
-2.8057,1.3931e-06
-2.7056,1.4722e-06
-2.6057,1.4596e-06
-2.5055,1.5015e-06
-2.4056,1.5423e-06
-2.3057,1.4641e-06
-2.2057,1.51e-06
-2.1057,1.5555e-06
-2.0053,1.5871e-06
-1.9054,1.5849e-06
-1.8055,1.6355e-06
-1.7059,1.751e-06
-1.6059,1.7498e-06
-1.5055,1.675e-06
-1.4055,1.7708e-06
-1.3055,1.8055e-06
-1.2057,1.7545e-06
-1.1055,1.8222e-06
-1.0056,1.846e-06
-0.90554,1.8324e-06
-0.80559,1.8869e-06
-0.70556,1.8988e-06
-0.60513,1.8535e-06
-0.50532,1.9243e-06
-0.40534,1.8787e-06
-0.30548,1.8927e-06
-0.20555,1.9876e-06
-0.10526,1.9546e-06
-0.0052193,1.9604e-06
0.094629,2.0265e-06
0.19471,1.9334e-06
0.29487,2.0133e-06
0.39463,2.0904e-06
0.49465,2.091e-06
0.59461,2.0237e-06
0.6949,2.0508e-06
0.79496,2.1172e-06
0.89493,2.124e-06
0.99488,2.1543e-06
1.0947,1.8909e-06
1.195,2.0801e-06
1.295,2.1207e-06
1.395,2.1633e-06
1.4949,2.1604e-06
1.5952,2.2734e-06
1.695,2.2552e-06
1.7948,2.24e-06
1.8947,2.3097e-06
1.995,2.3433e-06
2.0951,2.3906e-06
2.1951,2.3299e-06
2.2951,2.4539e-06
2.3951,2.5861e-06
2.4951,2.5668e-06
2.595,2.615e-06
2.6947,2.8582e-06
2.795,2.8201e-06
2.8951,2.8452e-06
2.9947,3.2612e-06
3.0947,3.1747e-06
3.1945,3.4106e-06
3.295,3.1129e-06
3.3947,3.3275e-06
3.4944,3.6364e-06
3.5944,3.6419e-06
3.6951,3.324e-06
3.7937,4.4663e-06
3.894,4.332e-06
3.9935,4.5133e-06
4.094,4.4309e-06
4.1941,4.5202e-06
4.2942,4.4677e-06
4.3941,4.311e-06
4.494,4.5714e-06
4.5939,4.6235e-06
4.6938,4.6663e-06
4.7938,4.6517e-06
4.8941,4.6752e-06
4.994,4.7011e-06
