Pixel 1,
V (V),J (A/cm^2)
-5.0005,-4.913e-06
-4.9033,-1.8557e-06
-4.805,-1.4681e-07
-4.7056,5.1628e-07
-4.6061,7.998e-07
-4.5061,9.1991e-07
-4.4058,9.3938e-07
-4.306,9.5831e-07
-4.2059,9.7076e-07
-4.1058,1.001e-06
-4.006,1.0258e-06
-3.9057,1.0159e-06
-3.8058,1.0527e-06
-3.7059,1.0574e-06
-3.6059,1.0958e-06
-3.5059,1.0856e-06
-3.4056,1.0895e-06
-3.3056,1.1111e-06
-3.2057,1.1263e-06
-3.1059,1.137e-06
-3.0056,1.162e-06
-2.9056,1.1747e-06
-2.8056,1.2182e-06
-2.7056,1.2996e-06
-2.6056,1.2404e-06
-2.5054,1.2915e-06
-2.4055,1.3745e-06
-2.3056,1.3228e-06
-2.2056,1.3402e-06
-2.1055,1.3631e-06
-2.0053,1.3835e-06
-1.9053,1.4084e-06
-1.8054,1.4312e-06
-1.7057,1.4178e-06
-1.6057,1.4351e-06
-1.5053,1.4113e-06
-1.4053,1.4615e-06
-1.3054,1.4843e-06
-1.2054,1.4387e-06
-1.1052,1.6074e-06
-1.0054,1.5586e-06
-0.90533,1.5396e-06
-0.80539,1.5876e-06
-0.70535,1.5957e-06
-0.60495,1.5944e-06
-0.50515,1.6404e-06
-0.40512,1.5946e-06
-0.30531,1.5529e-06
-0.20531,1.6248e-06
-0.10498,1.676e-06
-0.0049196,1.6491e-06
0.094853,1.6662e-06
0.19491,1.672e-06
0.29505,1.6325e-06
0.39486,1.801e-06
0.495,1.687e-06
0.59479,1.7447e-06
0.69503,1.817e-06
0.79514,1.7741e-06
0.89515,1.8006e-06
0.9951,1.8169e-06
1.0949,1.787e-06
1.1952,1.818e-06
1.2952,1.958e-06
1.3951,1.9116e-06
1.4949,1.8777e-06
1.5953,1.9313e-06
1.6952,2.1007e-06
1.7949,2.0786e-06
1.895,2.1596e-06
1.9949,2.2728e-06
2.0951,2.2784e-06
2.1949,2.4599e-06
2.2948,2.6589e-06
2.3948,2.7317e-06
2.4947,2.862e-06
2.595,2.4675e-06
2.6944,2.8984e-06
2.7951,2.8297e-06
2.8948,2.9785e-06
2.9949,2.963e-06
3.0943,3.3239e-06
3.1946,3.3163e-06
3.2946,3.3279e-06
3.3946,3.3878e-06
3.4945,3.3836e-06
3.5945,3.2349e-06
3.695,3.4854e-06
3.7946,3.4789e-06
3.8946,3.5367e-06
3.9946,3.499e-06
4.0948,3.5389e-06
4.1949,3.5263e-06
4.2949,3.6038e-06
4.3948,3.5788e-06
4.4949,3.6313e-06
4.5949,3.6708e-06
4.6947,3.6217e-06
4.7948,3.639e-06
4.8949,3.7291e-06
4.995,3.6981e-06
