Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,1.9065278399999995e-08,26.151267396181254,3.458033492855853e-09,-0.21082456587820939,1.90652784e-10,-0.10352,1.8417e-09,60273392.71267233,59209341.414326176
