Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,1.8245781600000003e-08,25.6958737018049,3.509401046263542e-09,-0.20233270229881337,1.8245781600000001e-10,-0.10344,1.7639e-09,58143782.1039331,56467879.12287948
