Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,0.0006965923239999999,67.43627814886452,2.2121351021752554e-06,-4.669532946986649,6.965923239999999e-06,-4.3058,1.6178e-06,7422735.426918679,24387.193387967553
