Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,1.3633963199999998e-08,24.41770610223508,3.029004060825237e-09,-0.18433907322617427,1.3633963199999999e-10,-0.10296,1.3242e-09,60644403.08851643,60740929.33782578
