Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,0.000652000284,65.1196475675286,2.2464211872663725e-06,-4.457019733204012,6.5200028399999995e-06,-4.0059,1.6276e-06,2964419.524372127,26442.55851836102
