Pixel 1,
V (V),J (A/cm^2)
-5.0033,-0.00018168
-4.9036,-0.00013414
-4.7962,-9.6221e-05
-4.6984,-7.0885e-05
-4.6003,-5.2019e-05
-4.5015,-3.8056e-05
-4.4022,-2.777e-05
-4.3029,-2.027e-05
-4.2034,-1.4789e-05
-4.0942,-1.0499e-05
-3.9971,-7.7375e-06
-3.8988,-5.6904e-06
-3.8003,-4.1897e-06
-3.7016,-3.0879e-06
-3.6024,-2.2779e-06
-3.503,-1.6838e-06
-3.4031,-1.2467e-06
-3.3034,-9.2655e-07
-3.2037,-6.9148e-07
-3.1041,-5.1897e-07
-3.004,-3.9154e-07
-2.904,-2.9756e-07
-2.8041,-2.2831e-07
-2.704,-1.7727e-07
-2.6041,-1.3952e-07
-2.504,-1.1118e-07
-2.404,-9.0426e-08
-2.3041,-7.4831e-08
-2.2042,-6.306e-08
-2.1041,-5.3754e-08
-2.0038,-4.6618e-08
-1.9039,-4.0905e-08
-1.804,-3.6453e-08
-1.7042,-3.2447e-08
-1.6043,-2.9303e-08
-1.5039,-2.6131e-08
-1.4039,-2.3463e-08
-1.3039,-2.0881e-08
-1.204,-1.8632e-08
-1.1037,-1.6481e-08
-1.0039,-1.4417e-08
-0.90382,-1.2536e-08
-0.80385,-1.0424e-08
-0.70389,-8.5703e-09
-0.60339,-6.8636e-09
-0.50357,-5.1064e-09
-0.40364,-3.2801e-09
-0.30382,-1.6722e-09
-0.2038,1.4146e-10
-0.10352,1.8417e-09
-0.0034532,3.4417e-09
0.096418,5.0096e-09
0.19639,6.7492e-09
0.29665,8.358e-09
0.39643,9.9963e-09
0.49649,1.155e-08
0.59641,1.2843e-08
0.69669,1.4235e-08
0.7968,1.5867e-08
0.8968,1.7113e-08
0.99671,1.8771e-08
1.0965,2.0295e-08
1.1968,2.1849e-08
1.2967,2.3427e-08
1.3968,2.5252e-08
1.4967,2.6768e-08
1.5971,2.8868e-08
1.6969,3.0527e-08
1.7967,3.2366e-08
1.8967,3.4248e-08
1.997,3.5862e-08
2.0971,3.7794e-08
2.1971,3.949e-08
2.2972,4.1187e-08
2.3972,4.284e-08
2.4972,4.4519e-08
2.5972,4.6221e-08
2.6971,4.8067e-08
2.7974,4.9744e-08
2.8975,5.1178e-08
2.9975,5.2815e-08
3.0973,5.4786e-08
3.1976,5.6048e-08
3.2976,5.7733e-08
3.3976,5.966e-08
3.4975,6.1409e-08
3.5975,6.3578e-08
3.698,6.5736e-08
3.7977,6.7748e-08
3.8977,7.018e-08
3.9977,7.1951e-08
4.0979,7.3863e-08
4.198,7.592e-08
4.2981,7.8057e-08
4.3979,7.9824e-08
4.498,8.3115e-08
4.598,8.4967e-08
4.6979,8.6889e-08
4.7979,8.9393e-08
4.8982,9.1748e-08
4.9981,9.395e-08
