Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,1.1143845e-08,24.37632140311437,2.6857917822657992e-09,-0.17021371664836243,1.1143845e-10,-0.1035,1.0767e-09,63720026.57206443,63559535.263306014
