Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,1.7829261799999998e-08,24.579071691433057,3.5278687770542705e-09,-0.20561531673184988,1.7829261799999999e-10,-0.10346,1.7233e-09,56572195.50576601,55501831.0317702
