Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,3.9973513200000007e-10,6.527412590126267,1.0199550564800297e-09,-0.060041318281381206,3.99735132e-12,-0.0032294,1.2378e-09,45414928.70687756,45216165.990023986
