Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,6.32159887e-10,3.548537238376552,1.725927888371185e-09,-0.10321787678427367,6.32159887e-12,-0.0034637,1.8251e-09,59482891.380088896,59659520.087794445
