Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,5.57115606e-10,3.311463573019906,1.6955010257969497e-09,-0.09922641144171633,5.5711560600000005e-12,-0.0033687,1.6538e-09,58931553.858090416,58882096.41229217
