Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,0.00053286454,53.31352385034092,2.1263143623060488e-06,-4.700585526922265,5.3286454e-06,-3.9052,1.3645e-06,2459398.667013184,42373.69988321985
