Pixel 1,
V (V),J (A/cm^2)
-4.9974,-8.7382e-05
-4.8994,-6.3443e-05
-4.801,-4.5948e-05
-4.7021,-3.318e-05
-4.603,-2.3962e-05
-4.5037,-1.73e-05
-4.4038,-1.2505e-05
-4.2962,-8.849e-06
-4.1985,-6.4455e-06
-4.1002,-4.714e-06
-4.0016,-3.4638e-06
-3.9022,-2.5387e-06
-3.8028,-1.8709e-06
-3.7034,-1.3886e-06
-3.6037,-1.0358e-06
-3.504,-7.7888e-07
-3.4039,-5.7223e-07
-3.304,-4.327e-07
-3.2042,-3.3208e-07
-3.1045,-2.8158e-07
-3.0043,-2.0745e-07
-2.9043,-1.6639e-07
-2.8043,-1.3509e-07
-2.7042,-1.1416e-07
-2.6043,-9.5953e-08
-2.5041,-7.3967e-08
-2.4041,-6.4192e-08
-2.3043,-6.1938e-08
-2.2043,-5.488e-08
-2.1042,-4.8959e-08
-2.0039,-4.4988e-08
-1.904,-4.0465e-08
-1.804,-3.7303e-08
-1.7043,-3.2603e-08
-1.6043,-3.1546e-08
-1.5039,-2.8993e-08
-1.4039,-2.6281e-08
-1.3039,-2.4426e-08
-1.204,-2.0727e-08
-1.1038,-2.0445e-08
-1.0039,-1.8107e-08
-0.90383,-1.5321e-08
-0.80385,-1.4634e-08
-0.70383,-1.2616e-08
-0.6034,-1.0448e-08
-0.50358,-8.4183e-09
-0.40359,-6.3065e-09
-0.30374,-4.3072e-09
-0.20372,-2.5067e-09
-0.1034,-7.4373e-10
-0.0034104,1.0574e-09
0.096508,2.7641e-09
0.19649,4.3799e-09
0.29676,6.097e-09
0.39653,7.6277e-09
0.4966,9.3666e-09
0.59655,1.0971e-08
0.6968,1.2893e-08
0.79688,1.4559e-08
0.89694,1.6598e-08
0.99687,1.8398e-08
1.0967,2.0004e-08
1.1969,2.1751e-08
1.2969,2.396e-08
1.3969,2.6178e-08
1.4969,2.8097e-08
1.5972,3.0108e-08
1.6971,3.1109e-08
1.7968,3.4002e-08
1.8969,3.5399e-08
1.9972,3.9294e-08
2.0973,4.0479e-08
2.1973,4.1634e-08
2.2974,4.6479e-08
2.3974,4.7581e-08
2.4974,4.8159e-08
2.5974,5.0749e-08
2.6973,5.1996e-08
2.7977,5.4181e-08
2.8977,5.6542e-08
2.9977,6.2068e-08
3.0976,6.0899e-08
3.1978,6.3319e-08
3.2979,6.551e-08
3.3979,6.7967e-08
3.4978,7.0003e-08
3.5978,7.1946e-08
3.6984,7.4387e-08
3.798,7.7248e-08
3.898,7.9054e-08
3.998,8.1491e-08
4.0982,8.386e-08
4.1983,8.6556e-08
4.2984,8.8724e-08
4.3982,9.113e-08
4.4983,9.4707e-08
4.5984,9.5991e-08
4.6982,9.8035e-08
4.7982,1.0121e-07
4.8985,1.0412e-07
4.9985,1.0704e-07
