Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,0.0006525774,68.7744409823798,2.2085619898300584e-06,-4.296307590299226,6.525774e-06,-4.006,1.629e-06,10151251.425224027,30441.40934533668
