Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,0.0006506783370000001,67.36052789896289,2.212404226825665e-06,-4.366127224664539,6.50678337e-06,-4.0059,1.6243e-06,6498525.940820064,28167.07596614137
