Pixel 1,
V (V),J (A/cm^2)
-4.9991,-6.0389e-05
-4.9016,-3.0923e-05
-4.8031,-1.4877e-05
-4.6988,-5.4466e-06
-4.6031,-1.5006e-06
-4.505,4.6901e-07
-4.4055,1.2793e-06
-4.3058,1.4981e-06
-4.2059,1.5601e-06
-4.1058,1.5977e-06
-4.0059,1.6172e-06
-3.9057,1.6557e-06
-3.8057,1.6996e-06
-3.7058,1.667e-06
-3.6058,1.6826e-06
-3.5059,1.7318e-06
-3.4056,1.7299e-06
-3.3056,1.7809e-06
-3.2057,1.7908e-06
-3.1059,1.7907e-06
-3.0057,1.8457e-06
-2.9056,1.8163e-06
-2.8056,1.8274e-06
-2.7056,1.8552e-06
-2.6057,1.8919e-06
-2.5054,1.8541e-06
-2.4055,1.8745e-06
-2.3057,1.9384e-06
-2.2057,1.9409e-06
-2.1056,1.9246e-06
-2.0053,1.9908e-06
-1.9054,1.9968e-06
-1.8055,2.0129e-06
-1.7057,1.9663e-06
-1.6058,2.0143e-06
-1.5054,2.0273e-06
-1.4054,1.9992e-06
-1.3055,2.0468e-06
-1.2055,2.0275e-06
-1.1053,2.0599e-06
-1.0054,2.0622e-06
-0.90541,2.1126e-06
-0.8054,2.0828e-06
-0.70544,2.0975e-06
-0.60499,2.1509e-06
-0.50512,2.1289e-06
-0.40528,2.1485e-06
-0.30539,2.1791e-06
-0.20538,2.1985e-06
-0.10513,2.1607e-06
-0.0051062,2.2171e-06
0.094743,2.2185e-06
0.19474,2.2099e-06
0.29496,2.2798e-06
0.39475,2.2421e-06
0.49475,2.2894e-06
0.59468,2.2745e-06
0.69495,2.3043e-06
0.79498,2.3174e-06
0.89503,2.3524e-06
0.99493,2.3865e-06
1.0948,2.3548e-06
1.195,2.4185e-06
1.2949,2.4114e-06
1.3949,2.4673e-06
1.4948,2.4674e-06
1.5951,2.5584e-06
1.6949,2.5396e-06
1.7946,2.6594e-06
1.8946,2.673e-06
1.9948,2.7621e-06
2.0949,2.7492e-06
2.1948,2.8063e-06
2.295,2.869e-06
2.3949,2.9152e-06
2.4948,3.0031e-06
2.5948,3.0704e-06
2.6945,3.1711e-06
2.7949,3.2073e-06
2.8947,3.3092e-06
2.9947,3.4058e-06
3.0944,3.554e-06
3.1945,3.6718e-06
3.2944,3.7809e-06
3.3944,3.8661e-06
3.4941,4.0159e-06
3.594,4.1896e-06
3.6944,4.2407e-06
3.794,4.3491e-06
3.8938,4.6215e-06
3.9935,4.7677e-06
4.0935,5.0894e-06
4.1933,5.4293e-06
4.2931,5.5031e-06
4.3926,5.8617e-06
4.4925,6.0519e-06
4.5924,6.5213e-06
4.6918,6.7632e-06
4.7915,6.9721e-06
4.8883,1.0455e-05
4.9883,1.0425e-05
