Pixel 1,
V (V),J (A/cm^2)
-5.0033,-0.00018659
-4.9038,-0.00011463
-4.7991,-6.517e-05
-4.7016,-3.629e-05
-4.6032,-1.9819e-05
-4.5041,-1.0208e-05
-4.3998,-4.8768e-06
-4.3027,-2.0532e-06
-4.2041,-6.4297e-07
-4.1048,1.0757e-07
-4.0052,3.9268e-07
-3.905,4.8657e-07
-3.805,5.1875e-07
-3.7052,5.4378e-07
-3.6052,5.5937e-07
-3.5052,6.0167e-07
-3.4049,5.9719e-07
-3.3049,6.092e-07
-3.2049,6.3462e-07
-3.1052,6.3203e-07
-3.005,6.4469e-07
-2.905,6.4806e-07
-2.8049,6.6474e-07
-2.7048,6.4843e-07
-2.605,6.6668e-07
-2.5047,6.8824e-07
-2.4048,6.9477e-07
-2.3049,7.0085e-07
-2.2049,6.9344e-07
-2.1048,6.8973e-07
-2.0045,6.952e-07
-1.9046,6.9656e-07
-1.8046,7.3665e-07
-1.7049,7.2791e-07
-1.6049,7.2535e-07
-1.5046,7.2285e-07
-1.4046,7.6008e-07
-1.3046,7.741e-07
-1.2047,7.8177e-07
-1.1045,7.8408e-07
-1.0046,7.6657e-07
-0.90455,8.0114e-07
-0.80454,7.863e-07
-0.70458,8.1338e-07
-0.60412,8.1667e-07
-0.50429,8.0516e-07
-0.40439,8.344e-07
-0.3046,8.493e-07
-0.20453,8.2751e-07
-0.10425,8.4753e-07
-0.0041999,8.5007e-07
0.095638,8.7908e-07
0.19561,8.6686e-07
0.29587,9.0831e-07
0.39567,8.959e-07
0.49568,8.9854e-07
0.59563,9.3304e-07
0.6959,9.4611e-07
0.79593,9.5661e-07
0.89595,9.8345e-07
0.99589,9.6832e-07
1.0957,9.8956e-07
1.1959,9.99e-07
1.2958,1.0475e-06
1.3959,1.0659e-06
1.4958,1.0563e-06
1.5962,1.0765e-06
1.696,1.1273e-06
1.7956,1.1527e-06
1.8957,1.1734e-06
1.996,1.2015e-06
2.096,1.2429e-06
2.196,1.2646e-06
2.2961,1.3218e-06
2.3961,1.3231e-06
2.496,1.371e-06
2.596,1.3954e-06
2.6958,1.4488e-06
2.7961,1.5082e-06
2.8961,1.5707e-06
2.9961,1.613e-06
3.0959,1.6619e-06
3.196,1.7322e-06
3.2961,1.7312e-06
3.3961,1.79e-06
3.4958,1.8729e-06
3.5958,1.9225e-06
3.6963,2.0697e-06
3.7958,2.172e-06
3.8957,2.3076e-06
3.9955,2.4557e-06
4.0956,2.5572e-06
4.1956,2.7075e-06
4.2956,2.7982e-06
4.3953,2.9319e-06
4.4952,2.9924e-06
4.5952,3.0992e-06
4.695,3.197e-06
4.7949,3.2587e-06
4.8952,3.2678e-06
4.9951,3.3464e-06
