Pixel 1,
V (V),J (A/cm^2)
-4.9969,-9.4049e-05
-4.9002,-5.4009e-05
-4.8025,-2.9569e-05
-4.7037,-1.5828e-05
-4.6045,-7.8769e-06
-4.5018,-3.5292e-06
-4.4037,-1.2892e-06
-4.3048,-2.4909e-07
-4.2053,2.716e-07
-4.1054,4.8038e-07
-4.0056,5.2076e-07
-3.9053,5.582e-07
-3.8053,5.9797e-07
-3.7054,5.8394e-07
-3.6055,6.1923e-07
-3.5055,6.2804e-07
-3.4052,6.4184e-07
-3.3052,6.2404e-07
-3.2053,6.5291e-07
-3.1054,6.5129e-07
-3.0053,6.6463e-07
-2.9052,6.5076e-07
-2.8052,6.748e-07
-2.7051,6.897e-07
-2.6052,6.7781e-07
-2.5049,7.0656e-07
-2.405,7.0386e-07
-2.3052,7.1098e-07
-2.2052,6.9787e-07
-2.1051,7.3317e-07
-2.0048,7.0922e-07
-1.9049,7.4095e-07
-1.8049,7.3548e-07
-1.7052,7.5257e-07
-1.6052,7.6522e-07
-1.5048,7.6864e-07
-1.4049,7.7055e-07
-1.3049,7.8579e-07
-1.205,7.9195e-07
-1.1047,7.8125e-07
-1.0048,7.993e-07
-0.90477,7.871e-07
-0.80483,8.2265e-07
-0.70478,8.1388e-07
-0.60444,8.4064e-07
-0.50453,8.1656e-07
-0.40462,8.4917e-07
-0.30479,8.6448e-07
-0.20477,8.4242e-07
-0.1045,8.5654e-07
-0.0044665,8.8798e-07
0.095428,8.9802e-07
0.19542,8.8083e-07
0.29567,9.092e-07
0.39545,9.0288e-07
0.49547,9.1461e-07
0.59536,9.5793e-07
0.69564,9.6887e-07
0.79575,9.5955e-07
0.89573,9.6133e-07
0.99564,9.8045e-07
1.0954,9.9279e-07
1.1957,1.0319e-06
1.2956,1.03e-06
1.3957,1.0602e-06
1.4956,1.0675e-06
1.596,1.0666e-06
1.6957,1.1174e-06
1.7955,1.14e-06
1.8955,1.1267e-06
1.9958,1.1536e-06
2.0958,1.2059e-06
2.1959,1.201e-06
2.296,1.2552e-06
2.3959,1.2829e-06
2.4959,1.3091e-06
2.5958,1.3407e-06
2.6956,1.4058e-06
2.796,1.451e-06
2.896,1.475e-06
2.9959,1.5241e-06
3.0957,1.5897e-06
3.1959,1.6922e-06
3.2958,1.74e-06
3.3958,1.8341e-06
3.4956,1.9761e-06
3.5955,2.031e-06
3.696,2.1286e-06
3.7955,2.2754e-06
3.8953,2.3907e-06
3.9953,2.5419e-06
4.0953,2.708e-06
4.1952,2.8925e-06
4.2951,3.0958e-06
4.3948,3.1632e-06
4.4948,3.223e-06
4.5948,3.3067e-06
4.6946,3.3272e-06
4.7946,3.3289e-06
4.8948,3.4254e-06
4.9948,3.429e-06
