Pixel 1,
V (V),J (A/cm^2)
-5.0012,-4.8829e-05
-4.9029,-2.6086e-05
-4.8042,-1.3728e-05
-4.6989,-6.365e-06
-4.6027,-2.7259e-06
-4.5045,-9.513e-07
-4.4051,-3.906e-08
-4.3056,3.7413e-07
-4.2057,4.9312e-07
-4.1057,5.7815e-07
-4.0058,5.8714e-07
-3.9056,6.1077e-07
-3.8056,6.2366e-07
-3.7057,6.3277e-07
-3.6056,6.3636e-07
-3.5057,6.3095e-07
-3.4054,6.6191e-07
-3.3054,6.3999e-07
-3.2055,6.5057e-07
-3.1057,6.621e-07
-3.0054,6.692e-07
-2.9054,6.9421e-07
-2.8054,6.9883e-07
-2.7052,6.7785e-07
-2.6054,7.0662e-07
-2.5052,7.172e-07
-2.4052,6.9675e-07
-2.3054,7.1204e-07
-2.2054,7.3624e-07
-2.1053,7.2935e-07
-2.0049,7.2226e-07
-1.9051,7.5368e-07
-1.8051,7.5052e-07
-1.7054,7.4365e-07
-1.6054,7.552e-07
-1.505,7.7264e-07
-1.405,7.6254e-07
-1.305,7.9669e-07
-1.2051,8.0406e-07
-1.1049,8.1543e-07
-1.005,7.9979e-07
-0.905,8.2759e-07
-0.80501,8.3414e-07
-0.70502,8.2698e-07
-0.6046,8.505e-07
-0.50471,8.5901e-07
-0.40479,8.4215e-07
-0.30494,8.7073e-07
-0.20492,8.687e-07
-0.10469,8.9858e-07
-0.0046582,9.0601e-07
0.095248,8.913e-07
0.1952,9.2572e-07
0.29546,9.3201e-07
0.39527,9.2108e-07
0.4953,9.3671e-07
0.59521,9.4832e-07
0.69546,9.5489e-07
0.79548,9.9534e-07
0.89553,9.8276e-07
0.99546,1.0213e-06
1.0953,1.0338e-06
1.1955,1.0237e-06
1.2955,1.0587e-06
1.3955,1.076e-06
1.4954,1.0773e-06
1.5956,1.1849e-06
1.6956,1.1919e-06
1.7953,1.2163e-06
1.8952,1.2751e-06
1.9955,1.3012e-06
2.0955,1.3261e-06
2.1955,1.4039e-06
2.2956,1.468e-06
2.3956,1.5008e-06
2.4955,1.5321e-06
2.5954,1.6146e-06
2.6953,1.6287e-06
2.7956,1.5115e-06
2.8958,1.5471e-06
2.9957,1.6451e-06
3.0954,1.7295e-06
3.1957,1.7548e-06
3.2956,1.8687e-06
3.3955,1.9623e-06
3.4953,2.0217e-06
3.5952,2.144e-06
3.6956,2.2549e-06
3.795,2.5916e-06
3.8947,2.7836e-06
3.9948,2.854e-06
4.0951,2.8848e-06
4.1946,3.3054e-06
4.2947,3.2318e-06
4.3945,3.3257e-06
4.4946,3.2509e-06
4.5946,3.3321e-06
4.6944,3.3869e-06
4.7944,3.4411e-06
4.8946,3.4937e-06
4.9946,3.48e-06
