Pixel 1,
V (V),J (A/cm^2)
-5.0035,-0.00017387
-4.9039,-0.00010693
-4.7996,-5.9508e-05
-4.7018,-3.3593e-05
-4.6034,-1.8202e-05
-4.5042,-9.1578e-06
-4.4006,-4.2147e-06
-4.3031,-1.8e-06
-4.2044,-4.2703e-07
-4.1049,1.4982e-07
-4.0053,4.3192e-07
-3.905,4.9162e-07
-3.8051,5.3335e-07
-3.7052,5.5133e-07
-3.6052,5.8945e-07
-3.5052,5.7535e-07
-3.405,5.8656e-07
-3.3049,6.246e-07
-3.205,6.1217e-07
-3.1053,6.2523e-07
-3.0051,6.5235e-07
-2.905,6.5962e-07
-2.805,6.5122e-07
-2.7049,6.4493e-07
-2.605,6.5067e-07
-2.5048,6.7207e-07
-2.4048,6.9563e-07
-2.3049,6.9052e-07
-2.2049,6.784e-07
-2.1049,7.1258e-07
-2.0046,7.1284e-07
-1.9047,6.9704e-07
-1.8047,7.1007e-07
-1.705,7.3478e-07
-1.605,7.5303e-07
-1.5047,7.4889e-07
-1.4047,7.3305e-07
-1.3047,7.6715e-07
-1.2048,7.4756e-07
-1.1045,7.8415e-07
-1.0047,7.8638e-07
-0.90459,7.9904e-07
-0.80466,8.0621e-07
-0.70465,8.1525e-07
-0.60422,8.2292e-07
-0.50436,8.3279e-07
-0.40443,8.4004e-07
-0.30457,8.198e-07
-0.2046,8.5204e-07
-0.10433,8.6567e-07
-0.0042943,8.755e-07
0.095617,8.6081e-07
0.19555,8.9251e-07
0.29584,8.8259e-07
0.39561,8.8747e-07
0.49567,9.2258e-07
0.59558,9.1906e-07
0.69582,9.1908e-07
0.79587,9.5645e-07
0.89588,9.6311e-07
0.9958,9.5796e-07
1.0956,9.9961e-07
1.1959,1.0162e-06
1.2958,1.0044e-06
1.3958,1.0527e-06
1.4958,1.0603e-06
1.5961,1.0642e-06
1.6959,1.0936e-06
1.7957,1.0972e-06
1.8956,1.1393e-06
1.996,1.178e-06
2.096,1.204e-06
2.196,1.2122e-06
2.2961,1.265e-06
2.3961,1.2823e-06
2.496,1.3226e-06
2.5959,1.3667e-06
2.6958,1.3928e-06
2.7961,1.461e-06
2.8961,1.5071e-06
2.9961,1.5689e-06
3.0959,1.6107e-06
3.196,1.6768e-06
3.296,1.7312e-06
3.3959,1.8287e-06
3.4957,1.9325e-06
3.5957,2.0049e-06
3.6961,2.1408e-06
3.7956,2.2982e-06
3.8955,2.35e-06
3.9954,2.4998e-06
4.0955,2.6553e-06
4.1954,2.8052e-06
4.2953,2.9543e-06
4.3951,2.9933e-06
4.4951,3.0602e-06
4.5951,3.1519e-06
4.6949,3.2173e-06
4.7949,3.2276e-06
4.8951,3.2904e-06
4.995,3.3554e-06
