Pixel 1,
V (V),J (A/cm^2)
-5.0042,-1.9864e-05
-4.9048,-9.9881e-06
-4.8014,-4.3215e-06
-4.704,-1.6742e-06
-4.6055,-3.3752e-07
-4.506,2.1398e-07
-4.406,4.6563e-07
-4.3061,5.3854e-07
-4.2061,5.6391e-07
-4.1061,6.0454e-07
-4.0062,5.9253e-07
-3.9059,6.0235e-07
-3.806,6.1729e-07
-3.706,6.4765e-07
-3.6061,6.2907e-07
-3.5061,6.6047e-07
-3.4058,6.5868e-07
-3.3058,6.6312e-07
-3.2058,6.6295e-07
-3.1061,6.5467e-07
-3.0058,6.6773e-07
-2.9058,6.686e-07
-2.8058,6.8817e-07
-2.7056,6.9804e-07
-2.6058,6.9757e-07
-2.5056,7.0146e-07
-2.4056,7.1947e-07
-2.3057,7.0368e-07
-2.2058,7.2723e-07
-2.1056,7.4877e-07
-2.0054,7.5456e-07
-1.9054,7.5527e-07
-1.8055,7.4527e-07
-1.7058,7.7181e-07
-1.6058,7.8179e-07
-1.5054,7.8876e-07
-1.4054,7.688e-07
-1.3054,7.7628e-07
-1.2055,7.9493e-07
-1.1053,8.0215e-07
-1.0054,8.0179e-07
-0.90538,8.3271e-07
-0.8054,8.419e-07
-0.70537,8.2173e-07
-0.60497,8.2829e-07
-0.50509,8.5567e-07
-0.40521,8.6835e-07
-0.30533,8.6691e-07
-0.20535,8.8963e-07
-0.10509,8.964e-07
-0.0050126,8.7841e-07
0.094826,8.9556e-07
0.19477,9.2043e-07
0.29511,9.1595e-07
0.39483,9.3881e-07
0.49486,9.5772e-07
0.5948,9.5263e-07
0.69508,9.6648e-07
0.79511,1.0009e-06
0.89512,1.006e-06
0.99507,1.0204e-06
1.0949,1.0209e-06
1.1951,1.0491e-06
1.295,1.0503e-06
1.3951,1.0808e-06
1.495,1.077e-06
1.5953,1.1049e-06
1.6951,1.1155e-06
1.7949,1.1336e-06
1.8949,1.1744e-06
1.9952,1.194e-06
2.0953,1.216e-06
2.1953,1.22e-06
2.2954,1.2769e-06
2.3954,1.3037e-06
2.4953,1.3224e-06
2.5952,1.3664e-06
2.6951,1.3811e-06
2.7954,1.4366e-06
2.8954,1.5063e-06
2.9953,1.5446e-06
3.0952,1.5961e-06
3.1953,1.6338e-06
3.2953,1.7487e-06
3.3952,1.8189e-06
3.4951,1.8634e-06
3.595,1.9576e-06
3.6956,2.0015e-06
3.795,2.11e-06
3.895,2.214e-06
3.9949,2.3092e-06
4.0949,2.4761e-06
4.1948,2.5937e-06
4.2948,2.7436e-06
4.3946,2.8692e-06
4.4945,3.0166e-06
4.5944,3.1277e-06
4.6942,3.1798e-06
4.7942,3.2174e-06
4.8943,3.3605e-06
4.9942,3.3222e-06
