Pixel 1,
V (V),J (A/cm^2)
-4.999,-7.1095e-05
-4.9015,-4.0648e-05
-4.8033,-2.1812e-05
-4.7042,-1.125e-05
-4.6002,-5.0283e-06
-4.5032,-2.1362e-06
-4.4044,-6.1439e-07
-4.3052,9.1639e-08
-4.2055,4.1686e-07
-4.1055,5.1612e-07
-4.0057,5.5097e-07
-3.9054,5.9848e-07
-3.8054,5.8465e-07
-3.7055,6.2999e-07
-3.6055,6.2761e-07
-3.5056,6.444e-07
-3.4052,6.3441e-07
-3.3052,6.3658e-07
-3.2053,6.6951e-07
-3.1056,6.7335e-07
-3.0053,6.633e-07
-2.9053,6.7971e-07
-2.8053,6.9459e-07
-2.7051,6.8033e-07
-2.6053,7.0982e-07
-2.505,7.125e-07
-2.405,7.1015e-07
-2.3052,7.0681e-07
-2.2052,7.3352e-07
-2.1051,7.1989e-07
-2.0048,7.1966e-07
-1.9049,7.5285e-07
-1.8049,7.5954e-07
-1.7052,7.5945e-07
-1.6052,7.5671e-07
-1.5049,7.5002e-07
-1.4049,7.7959e-07
-1.3049,7.8986e-07
-1.205,7.9375e-07
-1.1048,8.1058e-07
-1.0049,8.185e-07
-0.90482,8.1912e-07
-0.80488,8.0708e-07
-0.70486,8.3582e-07
-0.60446,8.1829e-07
-0.50456,8.3016e-07
-0.40472,8.669e-07
-0.30484,8.5203e-07
-0.20483,8.8369e-07
-0.10454,8.7778e-07
-0.0045022,8.7977e-07
0.095303,9.1027e-07
0.19533,9.1577e-07
0.29556,9.1591e-07
0.39534,9.168e-07
0.49544,9.3435e-07
0.5953,9.6803e-07
0.69556,9.7561e-07
0.79566,9.9552e-07
0.89567,9.9968e-07
0.9956,1.0169e-06
1.0953,1.0258e-06
1.1956,1.0271e-06
1.2956,1.0638e-06
1.3956,1.0497e-06
1.4955,1.0943e-06
1.5959,1.0984e-06
1.6957,1.1245e-06
1.7954,1.1489e-06
1.8955,1.1508e-06
1.9958,1.1741e-06
2.0959,1.1915e-06
2.1958,1.2359e-06
2.2959,1.2736e-06
2.3959,1.2847e-06
2.4958,1.3362e-06
2.5958,1.3719e-06
2.6956,1.4075e-06
2.796,1.4412e-06
2.8959,1.5139e-06
2.9959,1.5349e-06
3.0957,1.6079e-06
3.1959,1.698e-06
3.2958,1.7215e-06
3.3958,1.8246e-06
3.4956,1.8929e-06
3.5955,1.9698e-06
3.6959,2.1266e-06
3.7955,2.2433e-06
3.8953,2.3851e-06
3.9952,2.5973e-06
4.0953,2.7361e-06
4.1951,2.8684e-06
4.2951,2.9795e-06
4.3949,3.0692e-06
4.4949,3.1854e-06
4.5948,3.2369e-06
4.6946,3.3238e-06
4.7946,3.4101e-06
4.8947,3.4397e-06
4.9947,3.4792e-06
