Pixel 1,
V (V),J (A/cm^2)
-4.9949,-0.00011369
-4.8989,-6.7038e-05
-4.8016,-3.801e-05
-4.7031,-2.0838e-05
-4.6042,-1.0655e-05
-4.5003,-4.8725e-06
-4.4028,-2.0419e-06
-4.3043,-6.1117e-07
-4.205,9.7981e-08
-4.1053,4.2161e-07
-4.0055,5.0449e-07
-3.9052,5.4208e-07
-3.8052,5.5779e-07
-3.7053,5.7746e-07
-3.6053,5.9947e-07
-3.5054,6.2973e-07
-3.4051,6.1834e-07
-3.3051,6.5207e-07
-3.2052,6.6083e-07
-3.1054,6.4963e-07
-3.0052,6.7539e-07
-2.9051,6.6329e-07
-2.8051,6.7219e-07
-2.705,6.6604e-07
-2.6051,6.9661e-07
-2.5049,6.7758e-07
-2.4049,6.8355e-07
-2.305,7.1393e-07
-2.2051,6.966e-07
-2.1049,7.0113e-07
-2.0047,7.3591e-07
-1.9047,7.3808e-07
-1.8048,7.5208e-07
-1.7051,7.4379e-07
-1.6051,7.6028e-07
-1.5048,7.7077e-07
-1.4048,7.7621e-07
-1.3048,7.7817e-07
-1.2049,7.9413e-07
-1.1046,7.7226e-07
-1.0048,8.019e-07
-0.90468,8.1431e-07
-0.80473,7.9216e-07
-0.70477,8.181e-07
-0.60433,8.2415e-07
-0.50447,8.4643e-07
-0.40455,8.4846e-07
-0.30466,8.3246e-07
-0.20469,8.6412e-07
-0.1044,8.8032e-07
-0.0043535,8.8773e-07
0.095498,9.0126e-07
0.19548,9.0866e-07
0.29572,9.1941e-07
0.39552,9.0428e-07
0.49557,9.2978e-07
0.59548,9.5629e-07
0.69577,9.4148e-07
0.79579,9.5582e-07
0.89579,9.9496e-07
0.99571,9.9066e-07
1.0955,1.0215e-06
1.1958,1.0171e-06
1.2957,1.0547e-06
1.3957,1.0707e-06
1.4957,1.0681e-06
1.596,1.0832e-06
1.6958,1.1198e-06
1.7956,1.1469e-06
1.8956,1.1386e-06
1.9959,1.1611e-06
2.0959,1.2156e-06
2.1959,1.2329e-06
2.296,1.2418e-06
2.396,1.2945e-06
2.4959,1.3362e-06
2.5959,1.3381e-06
2.6957,1.4051e-06
2.7961,1.4671e-06
2.8961,1.4735e-06
2.996,1.558e-06
3.0958,1.6184e-06
3.196,1.6624e-06
3.2959,1.777e-06
3.3959,1.814e-06
3.4957,1.9112e-06
3.5957,2.0214e-06
3.696,2.1413e-06
3.7955,2.2615e-06
3.8954,2.3699e-06
3.9954,2.5124e-06
4.0954,2.5945e-06
4.1954,2.7357e-06
4.2953,2.9332e-06
4.395,3.0736e-06
4.495,3.146e-06
4.595,3.2372e-06
4.6947,3.2951e-06
4.7947,3.3726e-06
4.8949,3.4039e-06
4.9949,3.3688e-06
