Pixel 1,
V (V),J (A/cm^2)
-5.0021,-3.9941e-05
-4.9035,-2.137e-05
-4.8045,-1.0766e-05
-4.7005,-4.9011e-06
-4.6036,-1.9144e-06
-4.505,-4.9559e-07
-4.4054,1.7749e-07
-4.3057,4.2376e-07
-4.2059,5.4484e-07
-4.1058,5.926e-07
-4.0059,5.8145e-07
-3.9056,6.2604e-07
-3.8057,6.243e-07
-3.7058,6.2703e-07
-3.6057,6.2338e-07
-3.5058,6.5994e-07
-3.4055,6.6719e-07
-3.3054,6.5752e-07
-3.2055,6.7986e-07
-3.1058,6.7275e-07
-3.0056,6.7785e-07
-2.9055,6.7386e-07
-2.8055,7.0408e-07
-2.7054,7.0348e-07
-2.6055,7.1326e-07
-2.5053,6.978e-07
-2.4053,7.2182e-07
-2.3054,7.3223e-07
-2.2055,7.1254e-07
-2.1053,7.3059e-07
-2.0051,7.2887e-07
-1.9051,7.332e-07
-1.8052,7.4023e-07
-1.7055,7.7447e-07
-1.6055,7.6953e-07
-1.5051,7.6751e-07
-1.4051,7.7558e-07
-1.3051,7.795e-07
-1.2052,7.9072e-07
-1.105,7.9043e-07
-1.0051,8.2406e-07
-0.90506,8.1973e-07
-0.80509,8.077e-07
-0.70512,8.2456e-07
-0.6047,8.2556e-07
-0.5048,8.3187e-07
-0.40489,8.4108e-07
-0.30504,8.8001e-07
-0.20506,8.8952e-07
-0.10478,8.9386e-07
-0.0047656,8.8353e-07
0.095133,9.1145e-07
0.19512,9.2204e-07
0.29537,9.2186e-07
0.39516,9.2095e-07
0.49519,9.5892e-07
0.5951,9.5317e-07
0.69539,9.7752e-07
0.79548,9.9011e-07
0.89548,9.7048e-07
0.99536,9.9092e-07
1.0952,1.0307e-06
1.1954,1.0137e-06
1.2953,1.0496e-06
1.3954,1.0693e-06
1.4953,1.0879e-06
1.5957,1.0811e-06
1.6955,1.0945e-06
1.7952,1.1185e-06
1.8952,1.1649e-06
1.9955,1.1726e-06
2.0956,1.1821e-06
2.1956,1.2069e-06
2.2957,1.2562e-06
2.3956,1.2958e-06
2.4956,1.3482e-06
2.5955,1.3378e-06
2.6954,1.407e-06
2.7957,1.448e-06
2.8957,1.4636e-06
2.9956,1.5256e-06
3.0955,1.5878e-06
3.1956,1.6446e-06
3.2956,1.7325e-06
3.3955,1.8335e-06
3.4953,1.9232e-06
3.5953,1.9726e-06
3.6957,2.0922e-06
3.7951,2.2963e-06
3.8951,2.372e-06
3.9948,2.6651e-06
4.0949,2.7374e-06
4.1949,3.0156e-06
4.2947,3.1227e-06
4.3944,3.315e-06
4.4944,3.3753e-06
4.5945,3.3255e-06
4.6943,3.347e-06
4.7943,3.3773e-06
4.8945,3.4836e-06
4.9944,3.5147e-06
