Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,0.00021534009000000003,54.72039546235366,8.554132574814184e-07,-4.600443338382927,2.1534009000000003e-06,-4.105,5.2458e-07,11105791.75656433,93608.32336781743
