Pixel,PCE (%),FF (%),Jsc (A.cm^-2),Voc (V),Maximum Power (W),Vmp (V),Jmp (A.cm^-2),R Shunt (Ohm.cm^2),R Series (Ohm.cm^2)
Pixel 1,0.0003342207528,54.59753786563495,1.3703510704069614e-06,-4.467129180046027,3.342207528e-06,-4.1052,8.1414e-07,8666129.144276487,36189.68875373464
