Pixel 1,
V (V),J (A/cm^2)
-5.0006,-4.5267e-05
-4.9025,-2.2883e-05
-4.8037,-1.0074e-05
-4.7009,-3.7225e-06
-4.6038,-8.478e-07
-4.5049,2.2735e-07
-4.405,6.4707e-07
-4.3052,7.5983e-07
-4.2052,7.5346e-07
-4.1052,7.912e-07
-4.0053,8.2821e-07
-3.905,7.9404e-07
-3.805,8.2836e-07
-3.7051,8.7133e-07
-3.6051,8.5142e-07
-3.5052,8.5882e-07
-3.4049,9.0628e-07
-3.3048,8.8887e-07
-3.205,9.2254e-07
-3.1052,9.4463e-07
-3.005,9.2118e-07
-2.9049,9.399e-07
-2.805,1.0043e-06
-2.7048,9.824e-07
-2.605,9.8733e-07
-2.5048,1.0257e-06
-2.4048,1.0096e-06
-2.305,1.0144e-06
-2.205,1.0811e-06
-2.1048,1.0498e-06
-2.0046,1.0598e-06
-1.9047,1.1131e-06
-1.8047,1.1027e-06
-1.7051,1.1048e-06
-1.6052,1.1596e-06
-1.5047,1.1616e-06
-1.4048,1.1627e-06
-1.3048,1.2236e-06
-1.2049,1.2316e-06
-1.1047,1.2081e-06
-1.0048,1.2534e-06
-0.90475,1.2571e-06
-0.80483,1.2486e-06
-0.70487,1.2971e-06
-0.60441,1.3025e-06
-0.50455,1.2885e-06
-0.40465,1.3408e-06
-0.30481,1.3459e-06
-0.20483,1.3419e-06
-0.10458,1.3902e-06
-0.0045424,1.4048e-06
0.095349,1.3916e-06
0.19529,1.4491e-06
0.29555,1.4491e-06
0.39527,1.511e-06
0.49529,1.5338e-06
0.5952,1.5097e-06
0.69552,1.4704e-06
0.79561,1.4909e-06
0.89563,1.5085e-06
0.99555,1.4897e-06
1.0953,1.5306e-06
1.1955,1.5587e-06
1.2955,1.5405e-06
1.3955,1.5888e-06
1.4954,1.6315e-06
1.5958,1.6193e-06
1.6956,1.6685e-06
1.7953,1.7131e-06
1.8953,1.7153e-06
1.9956,1.7743e-06
2.0956,1.834e-06
2.1956,1.84e-06
2.2956,1.9044e-06
2.3956,2.0069e-06
2.4955,2.0521e-06
2.5954,2.114e-06
2.6952,2.226e-06
2.7955,2.2737e-06
2.8954,2.3413e-06
2.9954,2.4598e-06
3.0952,2.5188e-06
3.1952,2.6381e-06
3.2951,2.8318e-06
3.395,3.0021e-06
3.4947,3.1249e-06
3.5945,3.306e-06
3.695,3.4896e-06
3.7943,3.7317e-06
3.8942,3.8547e-06
3.9942,3.9718e-06
4.0941,4.1309e-06
4.1939,4.4737e-06
4.294,4.5064e-06
4.3936,4.7339e-06
4.493,5.2947e-06
4.5928,5.5912e-06
4.6926,5.7205e-06
4.7921,6.1398e-06
4.8922,6.2477e-06
4.9917,7.0017e-06
