Pixel 1,
V (V),J (A/cm^2)
-4.9924,-1.2278e-05
-4.8992,-5.4292e-06
-4.8028,-1.7885e-06
-4.7042,-2.9448e-07
-4.605,3.3078e-07
-4.5051,4.75e-07
-4.4049,5.1729e-07
-4.305,5.366e-07
-4.205,5.4811e-07
-4.1049,5.4479e-07
-4.0051,5.9208e-07
-3.9047,5.9587e-07
-3.8049,6.1795e-07
-3.7049,5.9795e-07
-3.6049,6.3965e-07
-3.505,6.3516e-07
-3.4047,6.321e-07
-3.3047,6.4258e-07
-3.2048,6.6217e-07
-3.105,6.8667e-07
-3.0048,6.7743e-07
-2.9047,6.9464e-07
-2.8047,7.2675e-07
-2.7046,7.2832e-07
-2.6048,7.2947e-07
-2.5045,7.5571e-07
-2.4046,7.7878e-07
-2.3047,7.9339e-07
-2.2047,7.7704e-07
-2.1046,7.8788e-07
-2.0044,8.1925e-07
-1.9045,8.2787e-07
-1.8045,8.5261e-07
-1.7048,8.7045e-07
-1.6049,8.7202e-07
-1.5045,8.8661e-07
-1.4045,8.7453e-07
-1.3045,9.1203e-07
-1.2046,9.1166e-07
-1.1044,9.2143e-07
-1.0045,9.1718e-07
-0.90445,9.3832e-07
-0.80447,9.2382e-07
-0.70452,9.551e-07
-0.60408,9.6339e-07
-0.5042,9.4677e-07
-0.40428,9.864e-07
-0.30445,9.7013e-07
-0.20447,9.9596e-07
-0.1042,9.9522e-07
-0.0041524,9.9734e-07
0.095692,1.0231e-06
0.19568,1.0457e-06
0.29594,1.0427e-06
0.3957,1.0364e-06
0.49573,1.0644e-06
0.59569,1.0643e-06
0.6959,1.1011e-06
0.79602,1.1085e-06
0.89598,1.1165e-06
0.99589,1.1206e-06
1.0957,1.1264e-06
1.1959,1.1449e-06
1.2959,1.1866e-06
1.3959,1.2127e-06
1.4958,1.2093e-06
1.5962,1.259e-06
1.6959,1.2711e-06
1.7957,1.3038e-06
1.8957,1.3501e-06
1.996,1.3538e-06
2.096,1.4219e-06
2.1959,1.4637e-06
2.2961,1.504e-06
2.3961,1.5477e-06
2.496,1.5887e-06
2.5959,1.6703e-06
2.6957,1.7206e-06
2.796,1.7599e-06
2.896,1.855e-06
2.9959,1.9741e-06
3.0956,2.0241e-06
3.1958,2.158e-06
3.2957,2.2216e-06
3.3956,2.3446e-06
3.4954,2.433e-06
3.5952,2.5736e-06
3.6957,2.6597e-06
3.7953,2.7912e-06
3.895,2.9946e-06
3.995,3.1007e-06
4.095,3.3278e-06
4.1948,3.6048e-06
4.2947,3.6725e-06
4.3943,3.9489e-06
4.4942,4.3116e-06
4.5938,4.6768e-06
4.6933,4.8081e-06
4.7931,5.0911e-06
4.8931,5.4073e-06
4.9929,5.6769e-06
