Pixel 1,
V (V),J (A/cm^2)
-5.0029,-0.0001555
-4.9034,-8.7298e-05
-4.8001,-4.5896e-05
-4.7021,-2.3637e-05
-4.6033,-1.1483e-05
-4.4998,-4.5793e-06
-4.4026,-1.3964e-06
-4.3044,2.3833e-07
-4.205,9.4014e-07
-4.1051,1.1243e-06
-4.0054,1.2433e-06
-3.9051,1.2837e-06
-3.8051,1.2692e-06
-3.7052,1.3347e-06
-3.6052,1.3048e-06
-3.5053,1.3543e-06
-3.405,1.3579e-06
-3.305,1.3926e-06
-3.2051,1.4016e-06
-3.1053,1.3927e-06
-3.0051,1.4416e-06
-2.9051,1.4564e-06
-2.8051,1.5025e-06
-2.705,1.4744e-06
-2.6051,1.5116e-06
-2.5049,1.4895e-06
-2.4049,1.5251e-06
-2.305,1.527e-06
-2.2051,1.5905e-06
-2.105,1.5581e-06
-2.0047,1.5676e-06
-1.9048,1.624e-06
-1.8048,1.605e-06
-1.7051,1.6189e-06
-1.6052,1.6591e-06
-1.5048,1.6546e-06
-1.4049,1.6727e-06
-1.3049,1.7409e-06
-1.2049,1.7103e-06
-1.1047,1.7003e-06
-1.0049,1.7224e-06
-0.90481,1.7365e-06
-0.80488,1.7692e-06
-0.7049,1.769e-06
-0.6044,1.8109e-06
-0.50461,1.7891e-06
-0.40463,1.7906e-06
-0.30477,1.7864e-06
-0.20482,1.8656e-06
-0.10454,1.8326e-06
-0.004512,1.8446e-06
0.09536,1.8915e-06
0.19536,1.8258e-06
0.29534,2.2477e-06
0.39545,1.9293e-06
0.49544,1.8825e-06
0.59532,1.9101e-06
0.69559,1.9723e-06
0.79541,2.205e-06
0.89559,1.9846e-06
0.99551,2.1013e-06
1.0953,2.058e-06
1.1954,2.135e-06
1.2954,2.2463e-06
1.3953,2.335e-06
1.4952,2.1546e-06
1.5958,2.169e-06
1.6952,2.3912e-06
1.7952,2.3358e-06
1.8949,2.568e-06
1.9953,2.5141e-06
2.0952,2.7639e-06
2.1953,2.8076e-06
2.2952,2.9025e-06
2.395,3.0667e-06
2.4949,3.335e-06
2.5946,3.5188e-06
2.6953,3.7041e-06
2.7932,5.3766e-06
2.8944,3.7483e-06
2.9946,3.9237e-06
3.0934,4.7587e-06
3.1941,4.4546e-06
3.2937,4.6783e-06
3.3936,4.9673e-06
3.4908,7.6025e-06
3.5907,7.7275e-06
3.6913,7.7229e-06
3.7909,7.591e-06
3.891,7.9843e-06
3.9911,8.0477e-06
4.0909,7.869e-06
4.1911,7.3485e-06
4.291,8.0317e-06
4.3908,8.0229e-06
4.4913,7.834e-06
4.5907,8.1856e-06
4.6908,8.2821e-06
4.7907,8.1805e-06
4.8908,8.2219e-06
4.9908,8.4142e-06
