Pixel 1,
V (V),J (A/cm^2)
-5.0019,-0.0002473
-4.9027,-0.00014678
-4.797,-7.9916e-05
-4.7002,-4.3679e-05
-4.6023,-2.2838e-05
-4.5033,-1.0869e-05
-4.3994,-4.6105e-06
-4.3027,-1.4423e-06
-4.2042,1.3986e-07
-4.1048,8.7259e-07
-4.0052,1.0913e-06
-3.905,1.2158e-06
-3.805,1.2532e-06
-3.7052,1.27e-06
-3.6051,1.3059e-06
-3.5052,1.338e-06
-3.4049,1.3435e-06
-3.3049,1.4047e-06
-3.2051,1.3878e-06
-3.1053,1.4008e-06
-3.0051,1.4609e-06
-2.905,1.4417e-06
-2.805,1.4593e-06
-2.7049,1.5131e-06
-2.605,1.4978e-06
-2.5048,1.5202e-06
-2.4049,1.5647e-06
-2.305,1.5409e-06
-2.205,1.5549e-06
-2.1049,1.5573e-06
-2.0047,1.5861e-06
-1.9047,1.5605e-06
-1.8048,1.5936e-06
-1.705,1.6217e-06
-1.6051,1.6026e-06
-1.5047,1.629e-06
-1.4047,1.6309e-06
-1.3049,1.6905e-06
-1.2049,1.7098e-06
-1.1047,1.7242e-06
-1.0048,1.6999e-06
-0.90477,1.7352e-06
-0.80477,1.7342e-06
-0.7048,1.7345e-06
-0.60442,1.808e-06
-0.5045,1.7844e-06
-0.40457,1.7885e-06
-0.3048,1.8554e-06
-0.20475,1.8371e-06
-0.10452,1.8804e-06
-0.0045159,1.9147e-06
0.095328,1.9386e-06
0.19532,1.9245e-06
0.29552,1.9818e-06
0.39535,1.9752e-06
0.4953,1.9904e-06
0.59515,2.0843e-06
0.69551,2.0595e-06
0.79549,2.1028e-06
0.89551,2.1688e-06
0.99532,2.1909e-06
1.0952,2.257e-06
1.1953,2.2766e-06
1.2952,2.3374e-06
1.3952,2.4248e-06
1.4952,2.4076e-06
1.5955,2.4515e-06
1.695,2.7834e-06
1.7947,2.8976e-06
1.8946,2.8926e-06
1.9951,2.7988e-06
2.095,3.0501e-06
2.1949,3.1176e-06
2.2951,3.0029e-06
2.3947,3.4936e-06
2.4946,3.4776e-06
2.5942,3.9154e-06
2.6941,3.9849e-06
2.7944,3.9676e-06
2.8941,4.3595e-06
2.9936,4.7332e-06
3.0938,4.0577e-06
3.1939,4.7666e-06
3.294,4.4211e-06
3.3926,6.0508e-06
3.4943,3.4178e-06
3.5947,4.9906e-06
3.6931,5.7586e-06
3.7926,5.9815e-06
3.8924,7.2018e-06
3.9908,7.8639e-06
4.091,7.9054e-06
4.1918,7.3319e-06
4.291,8.0313e-06
4.3909,7.6243e-06
4.4909,8.007e-06
4.591,7.6479e-06
4.6911,7.8766e-06
4.791,8.1655e-06
4.8911,7.981e-06
4.9911,8.1435e-06
