Pixel 1,
V (V),J (A/cm^2)
-5.0016,-0.00028655
-4.9025,-0.00016958
-4.8033,-9.7135e-05
-4.6995,-5.1226e-05
-4.6018,-2.7115e-05
-4.5031,-1.3883e-05
-4.3983,-5.7017e-06
-4.302,-2.1755e-06
-4.204,-1.3415e-07
-4.1048,7.456e-07
-4.0052,1.0342e-06
-3.905,1.163e-06
-3.8051,1.224e-06
-3.7052,1.2653e-06
-3.6052,1.3023e-06
-3.5053,1.346e-06
-3.4049,1.321e-06
-3.305,1.3507e-06
-3.2051,1.402e-06
-3.1053,1.3766e-06
-3.0051,1.4507e-06
-2.9051,1.4339e-06
-2.8051,1.475e-06
-2.7049,1.5002e-06
-2.6051,1.4808e-06
-2.5048,1.5078e-06
-2.4048,1.5089e-06
-2.3051,1.5245e-06
-2.2051,1.5972e-06
-2.105,1.5505e-06
-2.0048,1.657e-06
-1.9048,1.6295e-06
-1.8049,1.6248e-06
-1.7052,1.6776e-06
-1.6052,1.6607e-06
-1.5048,1.6717e-06
-1.4049,1.6947e-06
-1.3049,1.7078e-06
-1.205,1.7449e-06
-1.1048,1.7652e-06
-1.005,1.7745e-06
-0.90487,1.7885e-06
-0.80493,1.8276e-06
-0.70491,1.8495e-06
-0.60452,1.7685e-06
-0.50472,1.9292e-06
-0.40477,1.9356e-06
-0.30492,1.8837e-06
-0.20499,2.0201e-06
-0.10469,2.0353e-06
-0.0046836,2.0563e-06
0.09503,2.1136e-06
0.19508,2.1413e-06
0.29532,2.1455e-06
0.39507,2.184e-06
0.49521,2.1075e-06
0.59504,2.2411e-06
0.69519,2.3043e-06
0.79514,2.4484e-06
0.89513,2.4929e-06
0.99506,2.5392e-06
1.0948,2.6312e-06
1.195,2.7024e-06
1.2948,2.7019e-06
1.3948,2.816e-06
1.4947,2.8131e-06
1.595,2.9646e-06
1.6948,2.9566e-06
1.7946,2.8701e-06
1.8947,2.844e-06
1.995,2.9328e-06
2.0953,2.7262e-06
2.1946,3.3155e-06
2.2948,3.3037e-06
2.3952,3.0609e-06
2.4955,3.2373e-06
2.5942,3.9837e-06
2.6941,3.7181e-06
2.7946,3.8519e-06
2.8934,3.8542e-06
2.9941,3.819e-06
3.0939,4.3367e-06
3.1924,6.1339e-06
3.2927,5.6709e-06
3.3927,6.8279e-06
3.494,4.4967e-06
3.591,7.4838e-06
3.6914,7.5525e-06
3.791,7.682e-06
3.8926,5.8873e-06
3.9922,6.4021e-06
4.0922,6.8743e-06
4.192,6.6966e-06
4.2926,7.5702e-06
4.3913,7.7306e-06
4.4913,8.3198e-06
4.5915,7.6673e-06
4.6909,7.9457e-06
4.7908,8.0899e-06
4.8913,7.6553e-06
4.9911,8.0456e-06
